"ferrihydritic"|"14275988"|"11176808"
"amorphic"|"14275989"|"11176809"
"not used"|"14275990"|"11176810"
"amorphic"|"14275991"|"11176811"
"mixed"|"14275992"|"11176812"
"mixed"|"14275993"|"11176813"
"mixed"|"14275994"|"11176814"
"mixed"|"14275995"|"11176815"
"mixed"|"14275996"|"11176816"
"not used"|"14275999"|"11176817"
"not used"|"14276000"|"11176818"
"mixed"|"14276002"|"11176819"
"amorphic"|"14276003"|"11176820"
"amorphic"|"14276004"|"11176821"
"amorphic"|"14276005"|"11176822"
"mixed"|"14276006"|"11176823"
"mixed"|"14276007"|"11176824"
"glassy"|"14276008"|"11176825"
"ferrihydritic"|"14276009"|"11176826"
"isotic"|"14276010"|"11176827"
"amorphic"|"14276011"|"11176828"
"amorphic"|"14276012"|"11176829"
"not used"|"14276013"|"11176830"
"not used"|"14276014"|"11176831"
"not used"|"14276015"|"11176832"
"not used"|"14276016"|"11176833"
"mixed"|"14276017"|"11176834"
"not used"|"14276018"|"11176835"
"not used"|"14276019"|"11176836"
"amorphic"|"14276020"|"11176837"
"amorphic"|"14276021"|"11176838"
"not used"|"14276022"|"11176839"
"not used"|"14276023"|"11176840"
"not used"|"14276024"|"11176841"
"not used"|"14276025"|"11176842"
"not used"|"14276026"|"11176843"
"not used"|"14276027"|"11176844"
"not used"|"14276028"|"11176845"
"not used"|"14276029"|"11176846"
"ferrihydritic"|"14276030"|"11176847"
"amorphic"|"14276031"|"11176848"
"amorphic"|"14276032"|"11176849"
"amorphic"|"14276033"|"11176850"
"ferrihydritic"|"14276034"|"11176851"
"amorphic"|"14276035"|"11176852"
"ferrihydritic"|"14276036"|"11176853"
"amorphic"|"14276037"|"11176854"
"amorphic"|"14276038"|"11176855"
"amorphic"|"14276039"|"11176856"
"ferrihydritic"|"14276040"|"11176857"
"ferrihydritic"|"14276041"|"11176858"
"ferrihydritic"|"14276042"|"11176859"
"ferrihydritic"|"14276043"|"11176860"
"ferrihydritic"|"14276044"|"11176861"
"not used"|"14276045"|"11176862"
"ferrihydritic"|"14276046"|"11176863"
"ferrihydritic"|"14276047"|"11176864"
"parasesquic"|"14276048"|"11176865"
"ferrihydritic"|"14276049"|"11176866"
"not used"|"14276050"|"11176867"
"mixed"|"14276051"|"11176868"
"ferrihydritic"|"14276052"|"11176869"
"mixed"|"14276053"|"11176870"
"not used"|"14276054"|"11176871"
"ferrihydritic"|"14276055"|"11176872"
"ferrihydritic"|"14276056"|"11176873"
"ferrihydritic"|"14276057"|"11176874"
"parasesquic"|"14276058"|"11176875"
"parasesquic"|"14276059"|"11176876"
"parasesquic"|"14276060"|"11176877"
"mixed"|"14276061"|"11176878"
"mixed"|"14276062"|"11176879"
"ferrihydritic"|"14276063"|"11176880"
"ferrihydritic"|"14276064"|"11176881"
"ferrihydritic"|"14276065"|"11176882"
"ferrihydritic"|"14276066"|"11176883"
"ferrihydritic"|"14276067"|"11176884"
"ferrihydritic"|"14276068"|"11176885"
"not used"|"14276069"|"11176886"
"ferrihydritic"|"14276070"|"11176887"
"ferrihydritic"|"14276071"|"11176888"
"ferrihydritic"|"14276072"|"11176889"
"ferrihydritic"|"14276073"|"11176890"
"parasesquic"|"14276074"|"11176891"
"ferrihydritic"|"14276075"|"11176892"
"parasesquic"|"14276076"|"11176893"
"ferrihydritic"|"14276077"|"11176894"
"amorphic"|"14276078"|"11176895"
"ferrihydritic"|"14276079"|"11176896"
"amorphic"|"14276080"|"11176897"
"ferrihydritic"|"14276081"|"11176898"
"amorphic"|"14276081"|"11176899"
"amorphic"|"14276082"|"11176900"
"amorphic"|"14276083"|"11176901"
"amorphic"|"14276084"|"11176902"
"amorphic"|"14276085"|"11176903"
"amorphic"|"14276086"|"11176904"
"amorphic"|"14276087"|"11176905"
"amorphic"|"14276088"|"11176906"
"isotic"|"14276089"|"11176907"
"amorphic"|"14276090"|"11176908"
"amorphic"|"14276091"|"11176909"
"amorphic"|"14276092"|"11176910"
"amorphic"|"14276093"|"11176911"
"amorphic"|"14276094"|"11176912"
