"SICL"|No |Yes|"Silty clay loam"|"41090808"|"81281201"
"VAR"|No |Yes|"Variable"|"41090809"|"81281202"
"SIC"|No |Yes|"Silty clay"|"41090810"|"81281203"
"SIC"|No |No |"Silty clay"|"41090811"|"81281204"
"SICL"|No |No |"Silty clay loam"|"41090811"|"81281205"
"UWB"|No |Yes|"Unweathered bedrock"|"41090812"|"81281206"
"SIC"|No |Yes|"Silty clay"|"41090813"|"81281207"
"STX-SIC"|No |No |"Extremely stony silty clay"|"41090814"|"81281208"
"BYX-SIC"|No |No |"Extremely bouldery silty clay"|"41090814"|"81281209"
"UWB"|No |Yes|"Unweathered bedrock"|"41090815"|"81281210"
"CIND"|No |Yes|"Cinders"|"41090816"|"81281211"
"SICL"|No |Yes|"Silty clay loam"|"41090817"|"81281212"
"SIL"|No |No |"Silt loam"|"41090818"|"81281213"
"VFSL"|No |No |"Very fine sandy loam"|"41090818"|"81281214"
"CIND"|No |Yes|"Cinders"|"41090819"|"81281215"
"SIL"|No |Yes|"Silt loam"|"41090820"|"81281216"
"SIL"|No |No |"Silt loam"|"41090821"|"81281217"
"VFSL"|No |No |"Very fine sandy loam"|"41090821"|"81281218"
"CIND"|No |Yes|"Cinders"|"41090822"|"81281219"
"CL"|No |Yes|"Clay loam"|"41090823"|"81281220"
"CL"|No |Yes|"Clay loam"|"41090824"|"81281221"
"SR- CIND CL"|Yes|Yes|"Stratified cinders to clay loam"|"41090825"|"81281222"
"CIND"|No |Yes|"Cinders"|"41090826"|"81281223"
"SIL"|No |Yes|"Silt loam"|"41090827"|"81281224"
"SIL"|No |No |"Silt loam"|"41090828"|"81281225"
"CL"|No |No |"Clay loam"|"41090828"|"81281226"
"SICL"|No |No |"Silty clay loam"|"41090828"|"81281227"
"CL"|No |Yes|"Clay loam"|"41090829"|"81281228"
"CL"|No |Yes|"Clay loam"|"41090830"|"81281229"
"SR- CIND CL"|Yes|Yes|"Stratified cinders to clay loam"|"41090831"|"81281230"
"SIL"|No |Yes|"Silt loam"|"41090832"|"81281231"
"SR- S SICL"|Yes|Yes|"Stratified sand to silty clay loam"|"41090833"|"81281232"
"CL"|No |Yes|"Clay loam"|"41090834"|"81281233"
"SR- S SICL"|Yes|Yes|"Stratified sand to silty clay loam"|"41090835"|"81281234"
"CB-CL"|No |Yes|"Cobbly clay loam"|"41090836"|"81281235"
"SR- S SICL"|Yes|Yes|"Stratified sand to silty clay loam"|"41090837"|"81281236"
"CB-SICL"|No |Yes|"Cobbly silty clay loam"|"41090838"|"81281237"
"SICL"|No |Yes|"Silty clay loam"|"41090839"|"81281238"
"SIC"|No |Yes|"Silty clay"|"41090840"|"81281239"
"SR- BY-SICL STX-SIC"|Yes|Yes|"Stratified bouldery silty clay loam to extremely stony silty clay"|"41090841"|"81281240"
"SIC"|No |Yes|"Silty clay"|"41090842"|"81281241"
"SIC"|No |Yes|"Silty clay"|"41090843"|"81281242"
"S"|No |Yes|"Sand"|"41090844"|"81281243"
"SIL"|No |Yes|"Silt loam"|"41090845"|"81281244"
"SR- L SIL"|Yes|Yes|"Stratified loam to silt loam"|"41090846"|"81281245"
"SR- FSL SIL"|Yes|Yes|"Stratified fine sandy loam to silt loam"|"41090847"|"81281246"
"CB-SL"|No |Yes|"Cobbly sandy loam"|"41090848"|"81281247"
"SL"|No |Yes|"Sandy loam"|"41090849"|"81281248"
"GRV-COS"|No |No |"Very gravelly coarse sand"|"41090850"|"81281249"
"GR-COS"|No |No |"Gravelly coarse sand"|"41090850"|"81281250"
"CB-SIL"|No |Yes|"Cobbly silt loam"|"41090851"|"81281251"
"SR- S SICL"|Yes|Yes|"Stratified sand to silty clay loam"|"41090852"|"81281252"
"SL"|No |Yes|"Sandy loam"|"41090853"|"81281253"
"SL"|No |Yes|"Sandy loam"|"41090854"|"81281254"
"GRV-COS"|No |No |"Very gravelly coarse sand"|"41090855"|"81281255"
"GR-COS"|No |No |"Gravelly coarse sand"|"41090855"|"81281256"
"MPT"|No |Yes|"Mucky peat"|"41090856"|"81281257"
"MPT"|No |No |"Mucky peat"|"41090857"|"81281258"
"PEAT"|No |No |"Peat"|"41090857"|"81281259"
"SICL"|No |Yes|"Silty clay loam"|"41090858"|"81281260"
"SICL"|No |Yes|"Silty clay loam"|"41090859"|"81281261"
"S"|No |Yes|"Sand"|"41090860"|"81281262"
"S"|No |Yes|"Sand"|"41090861"|"81281263"
"S"|No |Yes|"Sand"|"41090862"|"81281264"
"CEM"|No |Yes|"Cemented"|"41090863"|"81281265"
"S"|No |Yes|"Sand"|"41090864"|"81281266"
"S"|No |Yes|"Sand"|"41090865"|"81281267"
"SIC"|No |Yes|"Silty clay"|"41090866"|"81281268"
"WB"|No |Yes|"Weathered bedrock"|"41090867"|"81281269"
"S"|No |Yes|"Sand"|"41090868"|"81281270"
"S"|No |No |"Sand"|"41090869"|"81281271"
"LS"|No |No |"Loamy sand"|"41090869"|"81281272"
"LFS"|No |No |"Loamy fine sand"|"41090869"|"81281273"
"SICL"|No |Yes|"Silty clay loam"|"41090870"|"81281274"
"SICL"|No |Yes|"Silty clay loam"|"41090871"|"81281275"
"CL"|No |Yes|"Clay loam"|"41090872"|"81281276"
"GRV-CL"|No |No |"Very gravelly clay loam"|"41090873"|"81281277"
"GRX-CL"|No |No |"Extremely gravelly clay loam"|"41090873"|"81281278"
"SIL"|No |Yes|"Silt loam"|"41090874"|"81281279"
"SIL"|No |No |"Silt loam"|"41090875"|"81281280"
"SICL"|No |No |"Silty clay loam"|"41090875"|"81281281"
"SIL"|No |Yes|"Silt loam"|"41090876"|"81281282"
"SIL"|No |No |"Silt loam"|"41090877"|"81281283"
"SICL"|No |No |"Silty clay loam"|"41090877"|"81281284"
"SIC"|No |Yes|"Silty clay"|"41090878"|"81281285"
"SIC"|No |Yes|"Silty clay"|"41090879"|"81281286"
"SICL"|No |No |"Silty clay loam"|"41090880"|"81281287"
"SIC"|No |No |"Silty clay"|"41090880"|"81281288"
"C"|No |Yes|"Clay"|"41090881"|"81281289"
"C"|No |Yes|"Clay"|"41090882"|"81281290"
"SIC"|No |Yes|"Silty clay"|"41090883"|"81281291"
"SICL"|No |Yes|"Silty clay loam"|"41090884"|"81281292"
"SICL"|No |Yes|"Silty clay loam"|"41090885"|"81281293"
"SIC"|No |Yes|"Silty clay"|"41090886"|"81281294"
"SIC"|No |No |"Silty clay"|"41090887"|"81281295"
"SICL"|No |No |"Silty clay loam"|"41090887"|"81281296"
"SIC"|No |Yes|"Silty clay"|"41090888"|"81281297"
"SIC"|No |No |"Silty clay"|"41090889"|"81281298"
"C"|No |No |"Clay"|"41090889"|"81281299"
"SIC"|No |Yes|"Silty clay"|"41090890"|"81281300"
"SIC"|No |No |"Silty clay"|"41090891"|"81281301"
"C"|No |No |"Clay"|"41090891"|"81281302"
"C"|No |Yes|"Clay"|"41090892"|"81281303"
"SICL"|No |Yes|"Silty clay loam"|"41090893"|"81281304"
"SICL"|No |No |"Silty clay loam"|"41090894"|"81281305"
"CL"|No |No |"Clay loam"|"41090894"|"81281306"
"SICL"|No |Yes|"Silty clay loam"|"41090895"|"81281307"
"SIC"|No |No |"Silty clay"|"41090896"|"81281308"
"C"|No |No |"Clay"|"41090896"|"81281309"
"C"|No |Yes|"Clay"|"41090897"|"81281310"
"SIC"|No |Yes|"Silty clay"|"41090898"|"81281311"
"SIC"|No |Yes|"Silty clay"|"41090899"|"81281312"
"SICL"|No |No |"Silty clay loam"|"41090900"|"81281313"
"SIC"|No |No |"Silty clay"|"41090900"|"81281314"
"SICL"|No |Yes|"Silty clay loam"|"41090901"|"81281315"
"SICL"|No |Yes|"Silty clay loam"|"41090902"|"81281316"
"ST-SICL"|No |Yes|"Stony silty clay loam"|"41090903"|"81281317"
"UWB"|No |Yes|"Unweathered bedrock"|"41090904"|"81281318"
"SICL"|No |Yes|"Silty clay loam"|"41090905"|"81281319"
"SICL"|No |No |"Silty clay loam"|"41090906"|"81281320"
"CL"|No |No |"Clay loam"|"41090906"|"81281321"
"SICL"|No |Yes|"Silty clay loam"|"41090907"|"81281322"
"SICL"|No |Yes|"Silty clay loam"|"41090908"|"81281323"
"SICL"|No |Yes|"Silty clay loam"|"41090909"|"81281324"
"SICL"|No |Yes|"Silty clay loam"|"41090910"|"81281325"
"SICL"|No |Yes|"Silty clay loam"|"41090911"|"81281326"
"CL"|No |Yes|"Clay loam"|"41090912"|"81281327"
"GRV-CL"|No |Yes|"Very gravelly clay loam"|"41090913"|"81281328"
"C"|No |Yes|"Clay"|"41090914"|"81281329"
"C"|No |Yes|"Clay"|"41090915"|"81281330"
"SICL"|No |Yes|"Silty clay loam"|"41090916"|"81281331"
"CL"|No |Yes|"Clay loam"|"41090917"|"81281332"
"GRV-CL"|No |No |"Very gravelly clay loam"|"41090918"|"81281333"
"GRX-CL"|No |No |"Extremely gravelly clay loam"|"41090918"|"81281334"
"SICL"|No |Yes|"Silty clay loam"|"41090919"|"81281335"
"SICL"|No |Yes|"Silty clay loam"|"41090920"|"81281336"
"GR-SICL"|No |No |"Gravelly silty clay loam"|"41090921"|"81281337"
"GR-CL"|No |No |"Gravelly clay loam"|"41090921"|"81281338"
"SR- FS SCL"|Yes|Yes|"Stratified fine sand to sandy clay loam"|"41090922"|"81281339"
"SICL"|No |Yes|"Silty clay loam"|"41090923"|"81281340"
"SICL"|No |Yes|"Silty clay loam"|"41090924"|"81281341"
"ST-SICL"|No |Yes|"Stony silty clay loam"|"41090925"|"81281342"
"UWB"|No |Yes|"Unweathered bedrock"|"41090926"|"81281343"
"SICL"|No |Yes|"Silty clay loam"|"41090927"|"81281344"
"ST-SICL"|No |Yes|"Stony silty clay loam"|"41090928"|"81281345"
"UWB"|No |Yes|"Unweathered bedrock"|"41090929"|"81281346"
"SICL"|No |Yes|"Silty clay loam"|"41090930"|"81281347"
"SICL"|No |Yes|"Silty clay loam"|"41090931"|"81281348"
"SIC"|No |No |"Silty clay"|"41090932"|"81281349"
"SICL"|No |No |"Silty clay loam"|"41090932"|"81281350"
"UWB"|No |Yes|"Unweathered bedrock"|"41090933"|"81281351"
"SIC"|No |Yes|"Silty clay"|"41090934"|"81281352"
"STX-SIC"|No |Yes|"Extremely stony silty clay"|"41090935"|"81281353"
"SIC"|No |Yes|"Silty clay"|"41090936"|"81281354"
"STX-SIC"|No |Yes|"Extremely stony silty clay"|"41090937"|"81281355"
"SICL"|No |Yes|"Silty clay loam"|"41090938"|"81281356"
"SICL"|No |Yes|"Silty clay loam"|"41090939"|"81281357"
"ST-SICL"|No |Yes|"Stony silty clay loam"|"41090940"|"81281358"
"UWB"|No |Yes|"Unweathered bedrock"|"41090941"|"81281359"
"SIL"|No |Yes|"Silt loam"|"41090942"|"81281360"
"CB-SIC"|No |No |"Cobbly silty clay"|"41090943"|"81281361"
"CB-SICL"|No |No |"Cobbly silty clay loam"|"41090943"|"81281362"
"FRAG"|No |Yes|"Fragmental material"|"41090944"|"81281363"
"SICL"|No |Yes|"Silty clay loam"|"41090945"|"81281364"
"SIC"|No |Yes|"Silty clay"|"41090946"|"81281365"
"FRAG"|No |Yes|"Fragmental material"|"41090947"|"81281366"
"SICL"|No |Yes|"Silty clay loam"|"41090948"|"81281367"
"VAR"|No |Yes|"Variable"|"41090949"|"81281368"
"SICL"|No |Yes|"Silty clay loam"|"41090950"|"81281369"
"SICL"|No |No |"Silty clay loam"|"41090951"|"81281370"
"SIL"|No |No |"Silt loam"|"41090951"|"81281371"
"UWB"|No |Yes|"Unweathered bedrock"|"41090952"|"81281372"
"FRAG"|No |Yes|"Fragmental material"|"41090953"|"81281373"
"SIL"|No |Yes|"Silt loam"|"41090954"|"81281374"
"STV-SIL"|No |No |"Very stony silt loam"|"41090955"|"81281375"
"STV-VFSL"|No |No |"Very stony very fine sandy loam"|"41090955"|"81281376"
"SIL"|No |Yes|"Silt loam"|"41090956"|"81281377"
"L"|No |No |"Loam"|"41090957"|"81281378"
"SIL"|No |No |"Silt loam"|"41090957"|"81281379"
"FRAG"|No |Yes|"Fragmental material"|"41090958"|"81281380"
"L"|No |Yes|"Loam"|"41090959"|"81281381"
"SIL"|No |Yes|"Silt loam"|"41090960"|"81281382"
"SIL"|No |Yes|"Silt loam"|"41090961"|"81281383"
"FRAG"|No |Yes|"Fragmental material"|"41090962"|"81281384"
"SIL"|No |Yes|"Silt loam"|"41090963"|"81281385"
"CB-SIC"|No |No |"Cobbly silty clay"|"41090964"|"81281386"
"CB-SICL"|No |No |"Cobbly silty clay loam"|"41090964"|"81281387"
"FRAG"|No |Yes|"Fragmental material"|"41090965"|"81281388"
"SIL"|No |Yes|"Silt loam"|"41090966"|"81281389"
"SICL"|No |No |"Silty clay loam"|"41090967"|"81281390"
"CL"|No |No |"Clay loam"|"41090967"|"81281391"
"CIND"|No |Yes|"Cinders"|"41090968"|"81281392"
"L"|No |Yes|"Loam"|"41090969"|"81281393"
"CB-L"|No |Yes|"Cobbly loam"|"41090970"|"81281394"
"L"|No |No |"Loam"|"41090971"|"81281395"
"SIL"|No |No |"Silt loam"|"41090971"|"81281396"
"SICL"|No |No |"Silty clay loam"|"41090971"|"81281397"
"WB"|No |Yes|"Weathered bedrock"|"41090972"|"81281398"
"SIL"|No |Yes|"Silt loam"|"41090973"|"81281399"
"SIL"|No |No |"Silt loam"|"41090974"|"81281400"
"L"|No |No |"Loam"|"41090974"|"81281401"
"SICL"|No |No |"Silty clay loam"|"41090974"|"81281402"
"GR-L"|No |Yes|"Gravelly loam"|"41090975"|"81281403"
"CBV-L"|No |Yes|"Very cobbly loam"|"41090976"|"81281404"
"L"|No |Yes|"Loam"|"41090977"|"81281405"
"L"|No |No |"Loam"|"41090978"|"81281406"
"SIL"|No |No |"Silt loam"|"41090978"|"81281407"
"SICL"|No |No |"Silty clay loam"|"41090978"|"81281408"
"WB"|No |Yes|"Weathered bedrock"|"41090979"|"81281409"
"SIL"|No |Yes|"Silt loam"|"41090980"|"81281410"
"SIL"|No |No |"Silt loam"|"41090981"|"81281411"
"CL"|No |No |"Clay loam"|"41090981"|"81281412"
"CIND"|No |Yes|"Cinders"|"41090982"|"81281413"
"L"|No |Yes|"Loam"|"41090983"|"81281414"
"L"|No |No |"Loam"|"41090984"|"81281415"
"SIL"|No |No |"Silt loam"|"41090984"|"81281416"
"SICL"|No |No |"Silty clay loam"|"41090984"|"81281417"
"WB"|No |Yes|"Weathered bedrock"|"41090985"|"81281418"
"L"|No |Yes|"Loam"|"41090986"|"81281419"
"SIL"|No |No |"Silt loam"|"41090987"|"81281420"
"SICL"|No |No |"Silty clay loam"|"41090987"|"81281421"
"FS"|No |Yes|"Fine sand"|"41090988"|"81281422"
"L"|No |Yes|"Loam"|"41090989"|"81281423"
"SIL"|No |No |"Silt loam"|"41090990"|"81281424"
"SICL"|No |No |"Silty clay loam"|"41090990"|"81281425"
"L"|No |Yes|"Loam"|"41090991"|"81281426"
"SICL"|No |Yes|"Silty clay loam"|"41090992"|"81281427"
"GRV-SICL"|No |Yes|"Very gravelly silty clay loam"|"41090993"|"81281428"
"UWB"|No |Yes|"Unweathered bedrock"|"41090994"|"81281429"
"L"|No |Yes|"Loam"|"41090995"|"81281430"
"SIL"|No |No |"Silt loam"|"41090996"|"81281431"
"SICL"|No |No |"Silty clay loam"|"41090996"|"81281432"
"FS"|No |Yes|"Fine sand"|"41090997"|"81281433"
"LCOS"|No |Yes|"Loamy coarse sand"|"41090998"|"81281434"
"CIND"|No |Yes|"Cinders"|"41090999"|"81281435"
"LCOS"|No |Yes|"Loamy coarse sand"|"41091000"|"81281436"
"CIND"|No |Yes|"Cinders"|"41091001"|"81281437"
"LCOS"|No |Yes|"Loamy coarse sand"|"41091002"|"81281438"
"CIND"|No |Yes|"Cinders"|"41091003"|"81281439"
"L"|No |Yes|"Loam"|"41091004"|"81281440"
"SIL"|No |No |"Silt loam"|"41091005"|"81281441"
"SICL"|No |No |"Silty clay loam"|"41091005"|"81281442"
"FS"|No |Yes|"Fine sand"|"41091006"|"81281443"
"SIC"|No |Yes|"Silty clay"|"41091007"|"81281444"
"SIC"|No |No |"Silty clay"|"41091008"|"81281445"
"C"|No |No |"Clay"|"41091008"|"81281446"
"SIC"|No |Yes|"Silty clay"|"41091009"|"81281447"
"SIC"|No |Yes|"Silty clay"|"41091010"|"81281448"
"SICL"|No |Yes|"Silty clay loam"|"41091011"|"81281449"
"SICL"|No |No |"Silty clay loam"|"41091012"|"81281450"
"SIC"|No |No |"Silty clay"|"41091012"|"81281451"
"WB"|No |Yes|"Weathered bedrock"|"41091013"|"81281452"
"C"|No |Yes|"Clay"|"41091014"|"81281453"
"C"|No |No |"Clay"|"41091015"|"81281454"
"SIC"|No |No |"Silty clay"|"41091015"|"81281455"
"SICL"|No |Yes|"Silty clay loam"|"41091016"|"81281456"
"SIL"|No |No |"Silt loam"|"41091017"|"81281457"
"L"|No |No |"Loam"|"41091017"|"81281458"
"GR-L"|No |Yes|"Gravelly loam"|"41091018"|"81281459"
"WB"|No |Yes|"Weathered bedrock"|"41091019"|"81281460"
"C"|No |Yes|"Clay"|"41091020"|"81281461"
"C"|No |Yes|"Clay"|"41091021"|"81281462"
"SIC"|No |Yes|"Silty clay"|"41091022"|"81281463"
"GR-SIC"|No |Yes|"Gravelly silty clay"|"41091023"|"81281464"
"SIC"|No |No |"Silty clay"|"41091024"|"81281465"
"C"|No |No |"Clay"|"41091024"|"81281466"
"CEM"|No |Yes|"Cemented"|"41091025"|"81281467"
"SIC"|No |No |"Silty clay"|"41091026"|"81281468"
"C"|No |No |"Clay"|"41091026"|"81281469"
"WB"|No |Yes|"Weathered bedrock"|"41091027"|"81281470"
"SIL"|No |No |"Silt loam"|"41091028"|"81281471"
"L"|No |No |"Loam"|"41091028"|"81281472"
"SICL"|No |No |"Silty clay loam"|"41091028"|"81281473"
"UWB"|No |Yes|"Unweathered bedrock"|"41091029"|"81281474"
"SIL"|No |Yes|"Silt loam"|"41091030"|"81281475"
"SIL"|No |Yes|"Silt loam"|"41091031"|"81281476"
"SIC"|No |Yes|"Silty clay"|"41091032"|"81281477"
"SIC"|No |Yes|"Silty clay"|"41091033"|"81281478"
"SIC"|No |Yes|"Silty clay"|"41091034"|"81281479"
"SIC"|No |No |"Silty clay"|"41091035"|"81281480"
"SICL"|No |No |"Silty clay loam"|"41091035"|"81281481"
"ST-SIC"|No |Yes|"Stony silty clay"|"41091036"|"81281482"
"SIC"|No |Yes|"Silty clay"|"41091037"|"81281483"
"SIC"|No |Yes|"Silty clay"|"41091038"|"81281484"
"SIC"|No |Yes|"Silty clay"|"41091039"|"81281485"
"C"|No |No |"Clay"|"41091040"|"81281486"
"SIC"|No |No |"Silty clay"|"41091040"|"81281487"
"SIC"|No |Yes|"Silty clay"|"41091041"|"81281488"
"SIC"|No |Yes|"Silty clay"|"41091042"|"81281489"
"SIC"|No |Yes|"Silty clay"|"41091043"|"81281490"
"SIC"|No |Yes|"Silty clay"|"41091044"|"81281491"
"SIC"|No |Yes|"Silty clay"|"41091045"|"81281492"
"SIC"|No |No |"Silty clay"|"41091046"|"81281493"
"SICL"|No |No |"Silty clay loam"|"41091046"|"81281494"
"SIL"|No |Yes|"Silt loam"|"41091047"|"81281495"
"SIL"|No |No |"Silt loam"|"41091048"|"81281496"
"L"|No |No |"Loam"|"41091048"|"81281497"
"SICL"|No |No |"Silty clay loam"|"41091048"|"81281498"
"UWB"|No |Yes|"Unweathered bedrock"|"41091049"|"81281499"
"SIC"|No |Yes|"Silty clay"|"41091050"|"81281500"
"SIC"|No |Yes|"Silty clay"|"41091051"|"81281501"
"SICL"|No |No |"Silty clay loam"|"41091052"|"81281502"
"SIC"|No |No |"Silty clay"|"41091052"|"81281503"
"WB"|No |Yes|"Weathered bedrock"|"41091053"|"81281504"
"SIC"|No |Yes|"Silty clay"|"41091054"|"81281505"
"SIC"|No |Yes|"Silty clay"|"41091055"|"81281506"
"SIC"|No |Yes|"Silty clay"|"41091056"|"81281507"
"SICL"|No |Yes|"Silty clay loam"|"41091057"|"81281508"
"STX-SIC"|No |No |"Extremely stony silty clay"|"41091058"|"81281509"
"STX-SICL"|No |No |"Extremely stony silty clay loam"|"41091058"|"81281510"
"WB"|No |Yes|"Weathered bedrock"|"41091059"|"81281511"
"SIC"|No |Yes|"Silty clay"|"41091060"|"81281512"
"SIC"|No |No |"Silty clay"|"41091061"|"81281513"
"SICL"|No |No |"Silty clay loam"|"41091061"|"81281514"
"UWB"|No |Yes|"Unweathered bedrock"|"41091062"|"81281515"
"SICL"|No |Yes|"Silty clay loam"|"41091063"|"81281516"
"SICL"|No |No |"Silty clay loam"|"41091064"|"81281517"
"SIC"|No |No |"Silty clay"|"41091064"|"81281518"
"WB"|No |Yes|"Weathered bedrock"|"41091065"|"81281519"
"CIND"|No |Yes|"Cinders"|"41091066"|"81281520"
"UWB"|No |Yes|"Unweathered bedrock"|"41091067"|"81281521"
"SIC"|No |Yes|"Silty clay"|"41091068"|"81281522"
"SR- BY-SICL STX-SIC"|Yes|Yes|"Stratified bouldery silty clay loam to extremely stony silty clay"|"41091069"|"81281523"
"FRAG"|No |Yes|"Fragmental material"|"41091070"|"81281524"
"SICL"|No |Yes|"Silty clay loam"|"41091071"|"81281525"
"GR-SICL"|No |No |"Gravelly silty clay loam"|"41091072"|"81281526"
"GR-CL"|No |No |"Gravelly clay loam"|"41091072"|"81281527"
"SR- FS SCL"|Yes|Yes|"Stratified fine sand to sandy clay loam"|"41091073"|"81281528"
"UWB"|No |Yes|"Unweathered bedrock"|"41091074"|"81281529"
"SICL"|No |Yes|"Silty clay loam"|"41091075"|"81281530"
"SICL"|No |No |"Silty clay loam"|"41091076"|"81281531"
"SIC"|No |No |"Silty clay"|"41091076"|"81281532"
"WB"|No |Yes|"Weathered bedrock"|"41091077"|"81281533"
"SIC"|No |Yes|"Silty clay"|"41091078"|"81281534"
"SIC"|No |No |"Silty clay"|"41091079"|"81281535"
"SICL"|No |No |"Silty clay loam"|"41091079"|"81281536"
"UWB"|No |Yes|"Unweathered bedrock"|"41091080"|"81281537"
"SIC"|No |Yes|"Silty clay"|"41091081"|"81281538"
"SIC"|No |Yes|"Silty clay"|"41091082"|"81281539"
"CB-L"|No |Yes|"Cobbly loam"|"41091083"|"81281540"
"SICL"|No |Yes|"Silty clay loam"|"41091084"|"81281541"
"CBV-CL"|No |Yes|"Very cobbly clay loam"|"41091085"|"81281542"
"WB"|No |Yes|"Weathered bedrock"|"41091086"|"81281543"
"PT-SIC"|No |Yes|"Peaty silty clay"|"41091087"|"81281544"
"SIC"|No |No |"Silty clay"|"41091088"|"81281545"
"CL"|No |No |"Clay loam"|"41091088"|"81281546"
"SICL"|No |No |"Silty clay loam"|"41091088"|"81281547"
"IND"|No |Yes|"Indurated"|"41091089"|"81281548"
"WB"|No |Yes|"Weathered bedrock"|"41091090"|"81281549"
"SICL"|No |Yes|"Silty clay loam"|"41091091"|"81281550"
"SICL"|No |Yes|"Silty clay loam"|"41091092"|"81281551"
"WB"|No |Yes|"Weathered bedrock"|"41091093"|"81281552"
"MUCK"|No |Yes|"Muck"|"41091094"|"81281553"
"SICL"|No |Yes|"Silty clay loam"|"41091095"|"81281554"
"IND"|No |Yes|"Indurated"|"41091096"|"81281555"
"CBV-SIL"|No |Yes|"Very cobbly silt loam"|"41091097"|"81281556"
"UWB"|No |Yes|"Unweathered bedrock"|"41091098"|"81281557"
"MUCK"|No |Yes|"Muck"|"41091099"|"81281558"
"PEAT"|No |Yes|"Peat"|"41091100"|"81281559"
"FRAG"|No |Yes|"Fragmental material"|"41091101"|"81281560"
"MUCK"|No |Yes|"Muck"|"41091102"|"81281561"
"FRAG"|No |Yes|"Fragmental material"|"41091103"|"81281562"
"SIC"|No |Yes|"Silty clay"|"41091104"|"81281563"
"SIC"|No |No |"Silty clay"|"41091105"|"81281564"
"SICL"|No |No |"Silty clay loam"|"41091105"|"81281565"
"SICL"|No |Yes|"Silty clay loam"|"41091106"|"81281566"
"SICL"|No |Yes|"Silty clay loam"|"41091107"|"81281567"
"SICL"|No |Yes|"Silty clay loam"|"41091108"|"81281568"
"FRAG"|No |Yes|"Fragmental material"|"41091109"|"81281569"
"SIC"|No |Yes|"Silty clay"|"41091110"|"81281570"
"SIC"|No |Yes|"Silty clay"|"41091111"|"81281571"
"CB-L"|No |Yes|"Cobbly loam"|"41091112"|"81281572"
"SICL"|No |Yes|"Silty clay loam"|"41091113"|"81281573"
"FRAG"|No |Yes|"Fragmental material"|"41091114"|"81281574"
"SICL"|No |Yes|"Silty clay loam"|"41091115"|"81281575"
"CBV-CL"|No |Yes|"Very cobbly clay loam"|"41091116"|"81281576"
"WB"|No |Yes|"Weathered bedrock"|"41091117"|"81281577"
"SICL"|No |Yes|"Silty clay loam"|"41091118"|"81281578"
"SICL"|No |Yes|"Silty clay loam"|"41091119"|"81281579"
"SICL"|No |Yes|"Silty clay loam"|"41091120"|"81281580"
"FRAG"|No |Yes|"Fragmental material"|"41091121"|"81281581"
"STX-SIC"|No |Yes|"Extremely stony silty clay"|"41091122"|"81281582"
"FRAG"|No |Yes|"Fragmental material"|"41091123"|"81281583"
"SIC"|No |Yes|"Silty clay"|"41091124"|"81281584"
"STV-SIC"|No |Yes|"Very stony silty clay"|"41091125"|"81281585"
"SIC"|No |Yes|"Silty clay"|"41091126"|"81281586"
"STV-SIC"|No |Yes|"Very stony silty clay"|"41091127"|"81281587"
"STX-SIC"|No |Yes|"Extremely stony silty clay"|"41091128"|"81281588"
"FRAG"|No |Yes|"Fragmental material"|"41091129"|"81281589"
"C"|No |Yes|"Clay"|"41091130"|"81281590"
"STV-SIC"|No |Yes|"Very stony silty clay"|"41091131"|"81281591"
"STX-SIC"|No |Yes|"Extremely stony silty clay"|"41091132"|"81281592"
"FRAG"|No |Yes|"Fragmental material"|"41091133"|"81281593"
"SIC"|No |Yes|"Silty clay"|"41091134"|"81281594"
"CBV-SICL"|No |Yes|"Very cobbly silty clay loam"|"41091135"|"81281595"
"CBV-SICL"|No |Yes|"Very cobbly silty clay loam"|"41091136"|"81281596"
"FRAG"|No |Yes|"Fragmental material"|"41091137"|"81281597"
"SICL"|No |Yes|"Silty clay loam"|"41091138"|"81281598"
"CBV-SICL"|No |Yes|"Very cobbly silty clay loam"|"41091139"|"81281599"
"CBV-SICL"|No |Yes|"Very cobbly silty clay loam"|"41091140"|"81281600"
"FRAG"|No |Yes|"Fragmental material"|"41091141"|"81281601"
"CIND"|No |Yes|"Cinders"|"41091142"|"81281602"
"FRAG"|No |Yes|"Fragmental material"|"41091143"|"81281603"
"SICL"|No |Yes|"Silty clay loam"|"41091144"|"81281604"
"STX-SIC"|No |No |"Extremely stony silty clay"|"41091145"|"81281605"
"STX-SICL"|No |No |"Extremely stony silty clay loam"|"41091145"|"81281606"
"WB"|No |Yes|"Weathered bedrock"|"41091146"|"81281607"
"FSL"|No |Yes|"Fine sandy loam"|"41091147"|"81281608"
"UWB"|No |Yes|"Unweathered bedrock"|"41091148"|"81281609"
"UWB"|No |Yes|"Unweathered bedrock"|"41091149"|"81281610"
"LS"|No |Yes|"Loamy sand"|"41091150"|"81281611"
"SL"|No |No |"Sandy loam"|"41091151"|"81281612"
"LS"|No |No |"Loamy sand"|"41091151"|"81281613"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091152"|"81281614"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091153"|"81281615"
"LFS"|No |Yes|"Loamy fine sand"|"41091154"|"81281616"
"FS"|No |Yes|"Fine sand"|"41091155"|"81281617"
"SR- CIND S"|Yes|Yes|"Stratified cinders to sand"|"41091156"|"81281618"
"VFSL"|No |Yes|"Very fine sandy loam"|"41091157"|"81281619"
