"Silty clay"||"81281003"|"82715377"
"Silty clay"||"81281008"|"82715383"
"Clay"||"81281010"|"82715385"
|"Cemented"|"81281017"|"82715393"
"Clay"||"81281019"|"82715395"
"Sand"||"81281026"|"82715403"
"Silty clay loam"||"81281028"|"82715405"
"Sand"||"81281033"|"82715412"
"Silty clay loam"||"81281035"|"82715414"
"Coarse sand"||"81281042"|"82715422"
"Fine sand"||"81281044"|"82715424"
"Silty clay"||"81281051"|"82715431"
"Silty clay loam"||"81281053"|"82715433"
|"Unweathered bedrock"|"81281058"|"82715438"
"Silty clay loam"||"81281060"|"82715440"
"Silty clay"||"81281067"|"82715448"
"Silty clay loam"||"81281069"|"82715450"
"Silty clay loam"||"81281076"|"82715457"
"Silty clay"||"81281078"|"82715459"
"Silty clay"||"81281083"|"82715464"
"Silty clay"||"81281085"|"82715466"
"Silty clay"||"81281092"|"82715473"
"Clay loam"||"81281094"|"82715475"
"Silty clay"||"81281101"|"82715483"
"Silty clay loam"||"81281103"|"82715485"
"Silty clay"||"81281108"|"82715490"
"Silty clay"||"81281110"|"82715492"
"Silty clay"||"81281117"|"82715499"
"Silty clay"||"81281119"|"82715501"
"Silty clay"||"81281126"|"82715508"
"Silty clay"||"81281128"|"82715510"
"Silty clay"||"81281133"|"82715515"
"Silty clay"||"81281135"|"82715517"
"Silty clay"||"81281137"|"82715519"
"Silty clay loam"||"81281142"|"82715524"
"Silty clay loam"||"81281144"|"82715526"
"Silty clay"||"81281151"|"82715533"
"Silt loam"||"81281153"|"82715535"
"Clay loam"||"81281158"|"82715540"
"Loam"||"81281160"|"82715543"
"Sand"||"81281162"|"82715545"
"Loamy sand"||"81281167"|"82715550"
"Clay loam"||"81281169"|"82715552"
"Clay loam"||"81281176"|"82715562"
"Sand"||"81281178"|"82715564"
"Silt"||"81281178"|"82715565"
"Silty clay"||"81281185"|"82715572"
|"Unweathered bedrock"|"81281187"|"82715574"
"Silty clay loam"||"81281192"|"82715579"
|"Weathered bedrock"|"81281194"|"82715581"
"Silty clay loam"||"81281201"|"82715588"
"Silty clay"||"81281203"|"82715590"
|"Unweathered bedrock"|"81281210"|"82715597"
"Silty clay loam"||"81281212"|"82715599"
"Silt loam"||"81281217"|"82715604"
|"Cinders"|"81281219"|"82715606"
"Clay loam"||"81281226"|"82715614"
"Clay loam"||"81281228"|"82715616"
"Clay loam"||"81281235"|"82715626"
"Silty clay loam"||"81281237"|"82715629"
"Silty clay"||"81281242"|"82715635"
"Silt loam"||"81281244"|"82715637"
"Silt loam"||"81281251"|"82715646"
"Sandy loam"||"81281253"|"82715649"
"Silty clay loam"||"81281260"|"82715656"
"Sand"||"81281262"|"82715658"
"Sand"||"81281267"|"82715663"
|"Weathered bedrock"|"81281269"|"82715665"
"Clay loam"||"81281276"|"82715672"
"Clay loam"||"81281278"|"82715674"
"Silty clay"||"81281285"|"82715681"
"Silty clay loam"||"81281287"|"82715683"
"Silty clay loam"||"81281292"|"82715688"
"Silty clay"||"81281294"|"82715690"
"Silty clay"||"81281301"|"82715697"
"Clay"||"81281303"|"82715699"
"Clay"||"81281310"|"82715706"
"Silty clay"||"81281312"|"82715708"
"Silty clay loam"||"81281317"|"82715713"
"Silty clay loam"||"81281319"|"82715715"
"Silty clay loam"||"81281326"|"82715722"
"Clay loam"||"81281328"|"82715724"
"Silty clay loam"||"81281335"|"82715731"
"Silty clay loam"||"81281337"|"82715733"
"Silty clay loam"||"81281342"|"82715739"
"Silty clay loam"||"81281344"|"82715741"
|"Unweathered bedrock"|"81281351"|"82715748"
"Silty clay"||"81281353"|"82715750"
"Silt loam"||"81281360"|"82715757"
"Silty clay loam"||"81281362"|"82715759"
"Silty clay loam"||"81281367"|"82715764"
"Silty clay loam"||"81281369"|"82715766"
"Silt loam"||"81281371"|"82715768"
"Very fine sandy loam"||"81281376"|"82715773"
"Loam"||"81281378"|"82715775"
"Silt loam"||"81281385"|"82715782"
"Silty clay loam"||"81281387"|"82715784"
|"Cinders"|"81281392"|"82715789"
"Loam"||"81281394"|"82715791"
"Silt loam"||"81281396"|"82715793"
"Loam"||"81281401"|"82715798"
"Loam"||"81281403"|"82715800"
"Silt loam"||"81281410"|"82715807"
"Clay loam"||"81281412"|"82715809"
"Silty clay loam"||"81281417"|"82715814"
"Loam"||"81281419"|"82715816"
"Silty clay loam"||"81281421"|"82715818"
"Loam"||"81281426"|"82715823"
"Silty clay loam"||"81281428"|"82715825"
|"Cinders"|"81281435"|"82715832"
|"Cinders"|"81281437"|"82715834"
"Silty clay"||"81281444"|"82715841"
"Clay"||"81281446"|"82715843"
"Silty clay"||"81281451"|"82715848"
"Clay"||"81281453"|"82715850"
"Sand"||"81280775"|"82715145"
"Sand"||"81280777"|"82715147"
"Sand"||"81280782"|"82715152"
"Sand"||"81280784"|"82715154"
"Sand"||"81280786"|"82715156"
"Silty clay loam"||"81280791"|"82715161"
"Very fine sandy loam"||"81280791"|"82715162"
"Loam"||"81280793"|"82715164"
"Silty clay loam"||"81280800"|"82715172"
"Silty clay"||"81280802"|"82715175"
"Clay"||"81280807"|"82715180"
"Silty clay loam"||"81280809"|"82715182"
|"Unweathered bedrock"|"81280811"|"82715184"
"Clay"||"81280816"|"82715189"
"Clay"||"81280818"|"82715191"
"Clay"||"81280825"|"82715198"
|"Indurated"|"81280827"|"82715200"
"Clay"||"81280827"|"82715201"
"Clay"||"81280834"|"82715208"
"Clay"||"81280836"|"82715210"
"Silty clay loam"||"81280841"|"82715215"
"Silty clay loam"||"81280843"|"82715217"
"Silty clay loam"||"81280850"|"82715224"
"Silty clay"||"81280852"|"82715226"
"Silty clay"||"81280859"|"82715233"
"Clay loam"||"81280861"|"82715235"
|"Unweathered bedrock"|"81280866"|"82715240"
"Silty clay loam"||"81280868"|"82715242"
"Silty clay loam"||"81280875"|"82715249"
"Silty clay loam"||"81280877"|"82715251"
"Silty clay loam"||"81280884"|"82715258"
"Silty clay"||"81280886"|"82715260"
"Silty clay loam"||"81280891"|"82715265"
"Silty clay loam"||"81280893"|"82715267"
|"Weathered bedrock"|"81280900"|"82715274"
"Silty clay"||"81280902"|"82715276"
"Loam"||"81280909"|"82715283"
|"Unweathered bedrock"|"81280911"|"82715285"
"Silty clay loam"||"81280916"|"82715290"
|"Weathered bedrock"|"81280918"|"82715292"
"Silty clay"||"81280925"|"82715299"
"Silty clay loam"||"81280927"|"82715301"
"Silt loam"||"81280934"|"82715308"
"Silty clay loam"||"81280936"|"82715310"
"Silty clay"||"81280941"|"82715315"
"Clay loam"||"81280943"|"82715317"
"Silty clay"||"81280950"|"82715324"
"Clay loam"||"81280952"|"82715326"
"Silty clay"||"81280959"|"82715333"
"Silty clay"||"81280961"|"82715335"
"Clay"||"81280966"|"82715340"
|"Unweathered bedrock"|"81280968"|"82715342"
"Clay"||"81280975"|"82715349"
"Clay"||"81280977"|"82715351"
"Clay"||"81280984"|"82715358"
"Clay"||"81280986"|"82715360"
"Clay"||"81280991"|"82715365"
"Clay"||"81280993"|"82715367"
"Clay"||"81281000"|"82715374"
"Clay"||"81281002"|"82715376"
"Clay"||"81281009"|"82715384"
|"Muck"|"81281011"|"82715386"
"Clay"||"81281016"|"82715391"
"Silty clay"||"81281016"|"82715392"
"Sand"||"81281018"|"82715394"
|"Mucky peat"|"81281020"|"82715396"
|"Cemented"|"81281025"|"82715402"
"Silty clay"||"81281027"|"82715404"
"Silty clay loam"||"81281034"|"82715413"
"Silt loam"||"81281036"|"82715415"
|"Unweathered bedrock"|"81281041"|"82715421"
"Sand"||"81281043"|"82715423"
"Sand"||"81281045"|"82715425"
"Silty clay"||"81281050"|"82715430"
"Clay"||"81281052"|"82715432"
"Silty clay loam"||"81281059"|"82715439"
"Clay loam"||"81281061"|"82715441"
"Silty clay"||"81281068"|"82715449"
"Silty clay"||"81281070"|"82715451"
"Silty clay"||"81281075"|"82715456"
"Silty clay"||"81281077"|"82715458"
"Silty clay loam"||"81281084"|"82715465"
"Silty clay"||"81281086"|"82715467"
"Silty clay loam"||"81281093"|"82715474"
"Sandy loam"||"81281095"|"82715476"
"Silty clay"||"81281100"|"82715482"
"Silty clay"||"81281102"|"82715484"
"Clay"||"81281109"|"82715491"
"Loam"||"81281111"|"82715493"
"Clay"||"81281118"|"82715500"
"Silty clay"||"81281120"|"82715502"
"Silty clay"||"81281125"|"82715507"
"Silty clay"||"81281127"|"82715509"
"Loam"||"81281134"|"82715516"
"Silty clay"||"81281136"|"82715518"
"Silty clay"||"81281143"|"82715525"
"Silt loam"||"81281145"|"82715527"
"Silty clay"||"81281150"|"82715532"
"Silty clay"||"81281152"|"82715534"
"Silty clay loam"||"81281159"|"82715541"
"Sand"||"81281159"|"82715542"
"Loamy sand"||"81281161"|"82715544"
"Sand"||"81281168"|"82715551"
"Silty clay loam"||"81281170"|"82715553"
"Sand"||"81281170"|"82715554"
"Sand"||"81281175"|"82715560"
"Silty clay loam"||"81281175"|"82715561"
"Sandy loam"||"81281177"|"82715563"
"Silty clay"||"81281184"|"82715571"
"Silty clay loam"||"81281186"|"82715573"
"Silty clay"||"81281193"|"82715580"
"Silty clay loam"||"81281195"|"82715582"
"Silty clay"||"81281200"|"82715587"
|"Variable"|"81281202"|"82715589"
"Silty clay"||"81281209"|"82715596"
|"Cinders"|"81281211"|"82715598"
"Very fine sandy loam"||"81281218"|"82715605"
"Clay loam"||"81281220"|"82715607"
"Silt loam"||"81281225"|"82715613"
"Silty clay loam"||"81281227"|"82715615"
"Silty clay loam"||"81281234"|"82715624"
"Sand"||"81281234"|"82715625"
"Silty clay loam"||"81281236"|"82715627"
"Sand"||"81281236"|"82715628"
"Sand"||"81281243"|"82715636"
"Silt loam"||"81281245"|"82715638"
"Loam"||"81281245"|"82715639"
"Coarse sand"||"81281250"|"82715645"
"Silty clay loam"||"81281252"|"82715647"
"Sand"||"81281252"|"82715648"
"Sandy loam"||"81281254"|"82715650"
|"Peat"|"81281259"|"82715655"
"Silty clay loam"||"81281261"|"82715657"
"Silty clay"||"81281268"|"82715664"
"Sand"||"81281270"|"82715666"
"Silty clay loam"||"81281275"|"82715671"
"Clay loam"||"81281277"|"82715673"
"Silt loam"||"81281279"|"82715675"
"Silty clay loam"||"81281284"|"82715680"
"Silty clay"||"81281286"|"82715682"
"Silty clay loam"||"81281293"|"82715689"
"Silty clay"||"81281295"|"82715691"
"Silty clay"||"81281300"|"82715696"
"Clay"||"81281302"|"82715698"
"Silty clay loam"||"81281304"|"82715700"
"Clay"||"81281309"|"82715705"
"Silty clay"||"81281311"|"82715707"
|"Unweathered bedrock"|"81281318"|"82715714"
"Silty clay loam"||"81281320"|"82715716"
"Clay loam"||"81281327"|"82715723"
"Clay"||"81281329"|"82715725"
"Clay loam"||"81281334"|"82715730"
"Silty clay loam"||"81281336"|"82715732"
|"Unweathered bedrock"|"81281343"|"82715740"
"Silty clay loam"||"81281345"|"82715742"
"Silty clay"||"81281352"|"82715749"
"Silty clay"||"81281354"|"82715751"
|"Unweathered bedrock"|"81281359"|"82715756"
"Silty clay"||"81281361"|"82715758"
|"Variable"|"81281368"|"82715765"
"Silty clay loam"||"81281370"|"82715767"
"Silt loam"||"81281377"|"82715774"
"Silt loam"||"81281379"|"82715776"
