"A-7"|Yes|"53530161"|"87622461"
"A-7"|Yes|"53530162"|"87622462"
"A-7"|Yes|"53530163"|"87622463"
"A-1"|Yes|"53530164"|"87622464"
"A-7"|Yes|"53530178"|"87622484"
"A-7"|Yes|"53530179"|"87622485"
"A-7"|Yes|"53530180"|"87622486"
"A-7"|Yes|"53530181"|"87622487"
"A-7"|Yes|"53530195"|"87622502"
"A-7"|Yes|"53530196"|"87622503"
"A-7"|Yes|"53530197"|"87622504"
"A-7"|Yes|"53530198"|"87622505"
"A-7"|Yes|"53530212"|"87622519"
"A-7"|Yes|"53530213"|"87622520"
"A-7"|Yes|"53530214"|"87622521"
"A-7"|Yes|"53530215"|"87622522"
"A-7-6"|Yes|"53530228"|"87622536"
"A-7-6"|Yes|"53530229"|"87622537"
"A-7-6"|Yes|"53530230"|"87622538"
"A-7-6"|Yes|"53530231"|"87622539"
"A-7-6"|Yes|"53530232"|"87622540"
"A-2-7"|Yes|"53530245"|"87622550"
"A-7-6"|No |"53530245"|"87622551"
"A-2-7"|Yes|"53530246"|"87622552"
"A-7-6"|No |"53530246"|"87622553"
"A-7"|Yes|"53530248"|"87622554"
"A-7"|Yes|"53530262"|"87622568"
"A-1"|Yes|"53530263"|"87622569"
"A-1"|Yes|"53530264"|"87622570"
"A-7"|Yes|"53530278"|"87622583"
"A-7"|Yes|"53530279"|"87622584"
"A-7"|Yes|"53530281"|"87622585"
"A-6"|No |"53530295"|"87622601"
"A-7"|Yes|"53530295"|"87622602"
"A-6"|Yes|"53530296"|"87622603"
"A-7"|Yes|"53530296"|"87622604"
"A-6"|Yes|"53530297"|"87622605"
"A-7"|Yes|"53530297"|"87622606"
"A-7"|Yes|"53530298"|"87622607"
"A-7"|Yes|"53530312"|"87622622"
"A-7"|Yes|"53530314"|"87622623"
"A-7"|Yes|"53530315"|"87622624"
"A-1-a"|No |"53530329"|"87622640"
"A-1-b"|No |"53530329"|"87622641"
"A-2"|Yes|"53530329"|"87622642"
"A-6"|Yes|"53530330"|"87622643"
"A-6"|Yes|"53530331"|"87622644"
"A-4"|Yes|"53530332"|"87622645"
"A-1"|Yes|"53530345"|"87622662"
"A-1"|Yes|"53530346"|"87622663"
"A-4"|Yes|"53530347"|"87622664"
"A-4"|Yes|"53530348"|"87622665"
"A-7"|Yes|"53530362"|"87622685"
"A-7"|Yes|"53530363"|"87622686"
"A-7"|Yes|"53530364"|"87622687"
"A-7"|Yes|"53530365"|"87622688"
"A-7"|Yes|"53530379"|"87622700"
"A-7"|Yes|"53530380"|"87622701"
"A-7"|Yes|"53530381"|"87622702"
"A-7"|Yes|"53530382"|"87622703"
"A-1-a"|Yes|"53530398"|"87622715"
"A-8"|Yes|"53530399"|"87622716"
"A-4"|Yes|"53530412"|"87622732"
"A-4"|Yes|"53530413"|"87622733"
"A-2-4"|No |"53530414"|"87622734"
"A-3"|Yes|"53530414"|"87622735"
"A-1"|Yes|"53530415"|"87622736"
"A-7"|Yes|"53530429"|"87622754"
"A-7"|Yes|"53530430"|"87622755"
"A-7"|Yes|"53530431"|"87622756"
"A-1"|Yes|"53530432"|"87622757"
"A-7"|Yes|"53530446"|"87622772"
"A-7"|Yes|"53530447"|"87622773"
"A-7"|Yes|"53530448"|"87622774"
"A-7-6"|Yes|"53530449"|"87622775"
"A-7-5"|No |"53530449"|"87622776"
"A-7-6"|Yes|"53530462"|"87622790"
"A-7-6"|Yes|"53530463"|"87622791"
"A-7-6"|Yes|"53530464"|"87622792"
"A-7-6"|Yes|"53530465"|"87622793"
"A-7"|Yes|"53530479"|"87622806"
"A-7"|Yes|"53530480"|"87622807"
"A-7-6"|Yes|"53530481"|"87622808"
"A-7-6"|Yes|"53530482"|"87622809"
"A-7"|Yes|"53530496"|"87622825"
"A-1"|Yes|"53530497"|"87622826"
"A-7"|Yes|"53530498"|"87622827"
"A-7"|Yes|"53530499"|"87622828"
"A-7"|Yes|"53530512"|"87622846"
"A-7"|Yes|"53530513"|"87622847"
"A-8"|Yes|"53530514"|"87622848"
"A-1-a"|Yes|"53530515"|"87622849"
"A-6"|Yes|"53530516"|"87622850"
"A-7"|Yes|"53530529"|"87622864"
"A-7"|Yes|"53530530"|"87622865"
"A-7"|Yes|"53530531"|"87622866"
"A-2"|No |"53530532"|"87622867"
"A-7"|Yes|"53530532"|"87622868"
"A-6"|Yes|"53530546"|"87622881"
"A-6"|Yes|"53530547"|"87622882"
"A-6"|Yes|"53530548"|"87622883"
"A-5"|No |"53530563"|"87622899"
"A-7-5"|Yes|"53530563"|"87622900"
"A-5"|No |"53530564"|"87622901"
"A-7-5"|Yes|"53530564"|"87622902"
"A-6"|Yes|"53530565"|"87622903"
"A-7-6"|Yes|"53530579"|"87622919"
"A-7-6"|Yes|"53530580"|"87622920"
"A-1-b"|Yes|"53530582"|"87622921"
"A-7"|Yes|"53530596"|"87622932"
"A-7"|Yes|"53530599"|"87622933"
"A-7-6"|Yes|"53530613"|"87622945"
"A-3"|Yes|"53530614"|"87622946"
"A-3"|Yes|"53530615"|"87622947"
"A-3"|Yes|"53530616"|"87622948"
"A-7"|Yes|"53530629"|"87622967"
"A-7"|Yes|"53530630"|"87622968"
"A-7"|Yes|"53530631"|"87622969"
"A-7"|Yes|"53530632"|"87622970"
"A-7"|Yes|"53530633"|"87622971"
"A-7"|Yes|"53530646"|"87622985"
"A-7"|Yes|"53530647"|"87622986"
"A-7"|Yes|"53530648"|"87622987"
"A-2"|Yes|"53530649"|"87622988"
"A-7"|Yes|"53530663"|"87623001"
"A-7"|Yes|"53530664"|"87623002"
"A-4"|No |"53530665"|"87623003"
"A-6"|Yes|"53530665"|"87623004"
"A-4"|Yes|"53530666"|"87623005"
"A-6"|Yes|"53530681"|"87623019"
"A-6"|Yes|"53530682"|"87623020"
"A-6"|Yes|"53530683"|"87623021"
"A-7-6"|Yes|"53530696"|"87623033"
"A-2-7"|No |"53530696"|"87623034"
"A-1-a"|Yes|"53530698"|"87623035"
"A-2-7"|No |"53530699"|"87623036"
"A-7-6"|Yes|"53530699"|"87623037"
"A-7"|Yes|"53530713"|"87623051"
"A-7"|Yes|"53530714"|"87623052"
"A-8"|Yes|"53530715"|"87623053"
"A-7"|No |"53530716"|"87623054"
"A-8"|Yes|"53530716"|"87623055"
"A-6"|No |"53530730"|"87623069"
"A-7"|Yes|"53530730"|"87623070"
"A-7"|Yes|"53530731"|"87623071"
"A-7"|Yes|"53530732"|"87623072"
"A-6"|Yes|"53530733"|"87623073"
"A-2-4"|No |"53530733"|"87623074"
"A-6"|Yes|"53530746"|"87623095"
"A-2-4"|No |"53530746"|"87623096"
"A-6"|Yes|"53530747"|"87623097"
"A-4"|No |"53530747"|"87623098"
"A-2-4"|Yes|"53530748"|"87623099"
"A-6"|No |"53530748"|"87623100"
"A-4"|Yes|"53530749"|"87623101"
"A-2-4"|No |"53530749"|"87623102"
"A-6"|No |"53530749"|"87623103"
"A-1-b"|Yes|"53530750"|"87623104"
"A-6"|No |"53530763"|"87623127"
"A-7-6"|Yes|"53530763"|"87623128"
"A-2-4"|Yes|"53530764"|"87623129"
"A-6"|Yes|"53530765"|"87623130"
"A-2-4"|No |"53530765"|"87623131"
"A-6"|Yes|"53530766"|"87623132"
"A-4"|No |"53530766"|"87623133"
"A-6"|No |"53530170"|"87622473"
"A-7"|Yes|"53530170"|"87622474"
"A-6"|No |"53530171"|"87622475"
"A-7"|Yes|"53530171"|"87622476"
"A-7"|Yes|"53530172"|"87622477"
"A-7"|Yes|"53530173"|"87622478"
"A-6"|Yes|"53530187"|"87622493"
"A-4"|Yes|"53530188"|"87622494"
"A-1-a"|No |"53530189"|"87622495"
"A-1-b"|No |"53530189"|"87622496"
"A-2"|Yes|"53530189"|"87622497"
"A-7"|Yes|"53530190"|"87622498"
"A-7"|Yes|"53530203"|"87622510"
"A-7"|Yes|"53530204"|"87622511"
"A-2"|No |"53530205"|"87622512"
"A-7"|Yes|"53530205"|"87622513"
"A-4"|No |"53530220"|"87622528"
"A-6"|Yes|"53530220"|"87622529"
"A-6"|Yes|"53530221"|"87622530"
"A-6"|Yes|"53530222"|"87622531"
"A-1-a"|Yes|"53530238"|"87622545"
"A-6"|Yes|"53530240"|"87622546"
"A-7-6"|Yes|"53530253"|"87622558"
"A-6"|Yes|"53530254"|"87622559"
"A-6"|Yes|"53530255"|"87622560"
"A-1"|Yes|"53530256"|"87622561"
"A-4"|Yes|"53530257"|"87622562"
"A-7-5"|Yes|"53530270"|"87622575"
"A-7-6"|Yes|"53530271"|"87622576"
"A-7-6"|Yes|"53530272"|"87622577"
"A-7-6"|Yes|"53530273"|"87622578"
"A-4"|Yes|"53530287"|"87622590"
"A-4"|Yes|"53530288"|"87622591"
"A-4"|Yes|"53530289"|"87622592"
"A-4"|Yes|"53530290"|"87622593"
"A-6"|Yes|"53530304"|"87622613"
"A-7"|Yes|"53530304"|"87622614"
"A-7"|Yes|"53530305"|"87622615"
"A-7"|Yes|"53530306"|"87622616"
"A-7"|Yes|"53530307"|"87622617"
"A-6"|Yes|"53530320"|"87622629"
"A-1"|Yes|"53530321"|"87622630"
"A-1-a"|No |"53530322"|"87622631"
"A-1-b"|No |"53530322"|"87622632"
"A-2"|Yes|"53530322"|"87622633"
"A-6"|Yes|"53530323"|"87622634"
"A-1-a"|No |"53530337"|"87622650"
"A-1-b"|No |"53530337"|"87622651"
"A-2"|Yes|"53530337"|"87622652"
"A-6"|Yes|"53530338"|"87622653"
"A-6"|Yes|"53530339"|"87622654"
"A-4"|Yes|"53530340"|"87622655"
"A-7"|Yes|"53530354"|"87622673"
"A-7"|Yes|"53530355"|"87622674"
"A-7"|Yes|"53530356"|"87622675"
"A-7"|Yes|"53530357"|"87622676"
"A-1"|Yes|"53530370"|"87622693"
"A-1"|Yes|"53530371"|"87622694"
"A-1"|Yes|"53530373"|"87622695"
"A-1"|Yes|"53530374"|"87622696"
"A-7-6"|Yes|"53530387"|"87622708"
"A-7-6"|Yes|"53530388"|"87622709"
"A-7-6"|Yes|"53530390"|"87622710"
"A-5"|Yes|"53530404"|"87622719"
"A-4"|No |"53530404"|"87622720"
"A-7-5"|Yes|"53530405"|"87622721"
"A-5"|No |"53530405"|"87622722"
"A-5"|No |"53530406"|"87622723"
"A-7-5"|Yes|"53530406"|"87622724"
"A-7-5"|Yes|"53530407"|"87622725"
"A-5"|No |"53530407"|"87622726"
"A-6"|Yes|"53530421"|"87622745"
"A-4"|No |"53530421"|"87622746"
"A-7-6"|No |"53530421"|"87622747"
"A-1-a"|Yes|"53530422"|"87622748"
"A-1-b"|No |"53530422"|"87622749"
"A-7"|Yes|"53530423"|"87622750"
"A-7"|Yes|"53530424"|"87622751"
"A-6"|Yes|"53530437"|"87622762"
"A-4"|Yes|"53530438"|"87622763"
"A-1-b"|No |"53530439"|"87622764"
"A-2"|Yes|"53530439"|"87622765"
"A-1-a"|No |"53530439"|"87622766"
"A-7-6"|Yes|"53530440"|"87622767"
"A-7"|Yes|"53530454"|"87622781"
"A-7-6"|Yes|"53530455"|"87622782"
"A-7-5"|No |"53530455"|"87622783"
"A-7-6"|Yes|"53530456"|"87622784"
"A-7-6"|Yes|"53530457"|"87622785"
"A-2-4"|Yes|"53530471"|"87622797"
"A-7-5"|No |"53530472"|"87622798"
"A-8"|Yes|"53530472"|"87622799"
"A-7"|Yes|"53530473"|"87622800"
"A-7"|No |"53530474"|"87622801"
"A-8"|Yes|"53530474"|"87622802"
"A-7-6"|Yes|"53530487"|"87622814"
"A-7-6"|Yes|"53530488"|"87622815"
"A-7-6"|Yes|"53530489"|"87622816"
"A-7-6"|Yes|"53530490"|"87622817"
"A-7-6"|Yes|"53530491"|"87622818"
"A-6"|No |"53530504"|"87622834"
"A-7"|Yes|"53530504"|"87622835"
"A-6"|No |"53530505"|"87622836"
"A-7"|Yes|"53530505"|"87622837"
"A-6"|No |"53530506"|"87622838"
"A-7"|Yes|"53530506"|"87622839"
"A-6"|No |"53530507"|"87622840"
"A-7"|Yes|"53530507"|"87622841"
"A-6"|Yes|"53530521"|"87622855"
"A-4"|Yes|"53530522"|"87622856"
"A-1-a"|No |"53530523"|"87622857"
"A-1-b"|No |"53530523"|"87622858"
"A-2"|Yes|"53530523"|"87622859"
"A-7"|Yes|"53530524"|"87622860"
"A-7"|Yes|"53530538"|"87622873"
"A-7"|Yes|"53530539"|"87622874"
"A-7"|Yes|"53530540"|"87622875"
"A-4"|No |"53530541"|"87622876"
"A-6"|Yes|"53530541"|"87622877"
"A-7-5"|Yes|"53530554"|"87622888"
"A-7-6"|Yes|"53530555"|"87622889"
"A-7-6"|Yes|"53530556"|"87622890"
"A-7-5"|Yes|"53530557"|"87622891"
"A-7-6"|Yes|"53530571"|"87622911"
"A-7-6"|Yes|"53530572"|"87622912"
"A-7-6"|Yes|"53530573"|"87622913"
"A-7-6"|Yes|"53530574"|"87622914"
"A-7-6"|Yes|"53530589"|"87622926"
"A-7-6"|Yes|"53530590"|"87622927"
"A-7-6"|Yes|"53530604"|"87622937"
"A-7-6"|Yes|"53530606"|"87622938"
"A-7-6"|Yes|"53530607"|"87622939"
"A-7-5"|Yes|"53530608"|"87622940"
"A-1"|No |"53530621"|"87622957"
"A-2-4"|No |"53530621"|"87622958"
"A-3"|Yes|"53530621"|"87622959"
"A-7"|Yes|"53530622"|"87622960"
"A-7"|Yes|"53530623"|"87622961"
"A-7"|Yes|"53530624"|"87622962"
"A-7"|Yes|"53530638"|"87622976"
"A-6"|No |"53530640"|"87622977"
"A-7"|Yes|"53530640"|"87622978"
"A-4"|Yes|"53530641"|"87622979"
"A-2"|Yes|"53530654"|"87622993"
"A-7"|Yes|"53530655"|"87622994"
"A-7"|Yes|"53530656"|"87622995"
"A-2"|Yes|"53530658"|"87622996"
"A-6"|Yes|"53530671"|"87623012"
"A-6"|Yes|"53530672"|"87623013"
"A-6"|Yes|"53530674"|"87623014"
"A-7-6"|Yes|"53530688"|"87623025"
"A-7-6"|Yes|"53530689"|"87623026"
"A-7-6"|Yes|"53530690"|"87623027"
"A-7"|Yes|"53530705"|"87623044"
"A-7"|Yes|"53530706"|"87623045"
"A-7"|No |"53530707"|"87623046"
"A-8"|Yes|"53530707"|"87623047"
"A-7"|Yes|"53530708"|"87623048"
"A-7"|Yes|"53530721"|"87623058"
"A-7"|Yes|"53530722"|"87623059"
"A-7-5"|Yes|"53530724"|"87623060"
"A-7-5"|Yes|"53530725"|"87623061"
"A-6"|No |"53530738"|"87623081"
"A-2-4"|Yes|"53530738"|"87623082"
"A-4"|Yes|"53530739"|"87623083"
"A-2-4"|No |"53530739"|"87623084"
"A-6"|No |"53530739"|"87623085"
"A-4"|Yes|"53530740"|"87623086"
"A-2-4"|No |"53530740"|"87623087"
"A-6"|No |"53530740"|"87623088"
"A-1-b"|Yes|"53530741"|"87623089"
"A-7-6"|Yes|"53530755"|"87623111"
"A-7-6"|Yes|"53530756"|"87623112"
"A-4"|Yes|"53530757"|"87623113"
"A-6"|No |"53530757"|"87623114"
"A-2-4"|No |"53530757"|"87623115"
"A-4"|Yes|"53530758"|"87623116"
"A-6"|No |"53530758"|"87623117"
"A-2-4"|No |"53530758"|"87623118"
"A-2"|No |"53530157"|"87622455"
"A-3"|Yes|"53530157"|"87622456"
"A-7"|Yes|"53530159"|"87622459"
"A-6"|No |"53530166"|"87622465"
"A-7"|Yes|"53530166"|"87622466"
"A-6"|No |"53530168"|"87622469"
"A-7"|Yes|"53530168"|"87622470"
"A-1"|Yes|"53530175"|"87622480"
"A-4"|No |"53530177"|"87622482"
"A-5"|Yes|"53530177"|"87622483"
"A-6"|Yes|"53530182"|"87622488"
"A-4"|Yes|"53530184"|"87622490"
"A-6"|Yes|"53530186"|"87622492"
"A-7"|Yes|"53530191"|"87622499"
"A-7"|Yes|"53530193"|"87622500"
"A-7"|Yes|"53530200"|"87622507"
"A-7"|Yes|"53530202"|"87622509"
"A-7"|Yes|"53530207"|"87622514"
"A-2"|No |"53530209"|"87622516"
"A-7"|Yes|"53530209"|"87622517"
"A-7"|Yes|"53530211"|"87622518"
"A-7"|Yes|"53530216"|"87622523"
"A-4"|Yes|"53530218"|"87622526"
"A-6"|Yes|"53530225"|"87622533"
"A-6"|Yes|"53530227"|"87622535"
"A-7-5"|Yes|"53530234"|"87622542"
"A-1-a"|Yes|"53530236"|"87622544"
"A-6"|Yes|"53530241"|"87622547"
"A-7-6"|Yes|"53530243"|"87622548"
"A-7-6"|Yes|"53530252"|"87622556"
"A-6"|No |"53530252"|"87622557"
"A-2-4"|No |"53530259"|"87622564"
"A-3"|Yes|"53530259"|"87622565"
"A-7"|Yes|"53530261"|"87622567"
"A-7-6"|Yes|"53530266"|"87622571"
"A-7-6"|Yes|"53530268"|"87622573"
"A-7-6"|Yes|"53530275"|"87622580"
"A-7"|Yes|"53530277"|"87622582"
"A-4"|Yes|"53530284"|"87622587"
"A-4"|Yes|"53530286"|"87622589"
"A-4"|Yes|"53530291"|"87622594"
"A-6"|No |"53530293"|"87622597"
"A-7"|Yes|"53530293"|"87622598"
"A-6"|Yes|"53530302"|"87622609"
"A-7"|Yes|"53530302"|"87622610"
"A-7"|Yes|"53530309"|"87622619"
"A-7"|Yes|"53530311"|"87622621"
"A-6"|Yes|"53530316"|"87622625"
"A-1"|Yes|"53530318"|"87622627"
"A-4"|Yes|"53530325"|"87622636"
"A-6"|Yes|"53530327"|"87622638"
"A-6"|Yes|"53530334"|"87622647"
"A-4"|Yes|"53530336"|"87622649"
"A-1-a"|No |"53530341"|"87622656"
"A-1-b"|No |"53530341"|"87622657"
"A-2"|Yes|"53530341"|"87622658"
"A-7"|Yes|"53530343"|"87622660"
"A-6"|No |"53530350"|"87622668"
"A-7"|Yes|"53530350"|"87622669"
"A-6"|No |"53530352"|"87622670"
"A-7"|Yes|"53530352"|"87622671"
"A-7"|Yes|"53530359"|"87622678"
"A-1"|No |"53530361"|"87622682"
"A-2"|No |"53530361"|"87622683"
"A-3"|Yes|"53530361"|"87622684"
"A-7"|Yes|"53530366"|"87622689"
"A-1"|Yes|"53530368"|"87622691"
"A-6"|Yes|"53530375"|"87622697"
"A-6"|Yes|"53530377"|"87622699"
"A-7"|Yes|"53530384"|"87622705"
"A-7-6"|Yes|"53530386"|"87622707"
"A-2-7"|Yes|"53530391"|"87622711"
"A-2-7"|Yes|"53530393"|"87622713"
"A-7-5"|Yes|"53530409"|"87622727"
"A-5"|No |"53530409"|"87622728"
"A-6"|Yes|"53530411"|"87622731"
"A-1"|Yes|"53530416"|"87622737"
"A-4"|No |"53530418"|"87622739"
"A-5"|Yes|"53530418"|"87622740"
"A-6"|Yes|"53530420"|"87622742"
"A-7-6"|No |"53530420"|"87622743"
"A-2-4"|No |"53530420"|"87622744"
"A-7"|Yes|"53530427"|"87622753"
"A-7-6"|Yes|"53530434"|"87622760"
"A-6"|Yes|"53530436"|"87622761"
"A-7-6"|Yes|"53530443"|"87622769"
"A-7-6"|Yes|"53530445"|"87622771"
"A-7-6"|Yes|"53530450"|"87622777"
"A-7-6"|Yes|"53530452"|"87622779"
"A-7-6"|Yes|"53530459"|"87622787"
"A-7-6"|Yes|"53530461"|"87622789"
"A-7-5"|Yes|"53530466"|"87622794"
"A-7-6"|Yes|"53530468"|"87622796"
"A-7"|Yes|"53530475"|"87622803"
"A-2-4"|Yes|"53530477"|"87622804"
"A-7-6"|Yes|"53530484"|"87622811"
"A-7-6"|Yes|"53530486"|"87622813"
"A-6"|No |"53530493"|"87622820"
"A-7"|Yes|"53530493"|"87622821"
"A-7"|Yes|"53530495"|"87622824"
"A-1"|Yes|"53530500"|"87622829"
"A-6"|No |"53530502"|"87622830"
"A-7"|Yes|"53530502"|"87622831"
"A-7"|Yes|"53530509"|"87622843"
"A-7"|Yes|"53530511"|"87622845"
"A-4"|Yes|"53530518"|"87622852"
"A-6"|Yes|"53530520"|"87622854"
"A-7"|Yes|"53530525"|"87622861"
"A-7"|Yes|"53530527"|"87622862"
"A-7"|Yes|"53530534"|"87622869"
"A-7"|Yes|"53530536"|"87622871"
"A-6"|Yes|"53530543"|"87622879"
"A-6"|Yes|"53530550"|"87622884"
"A-7-6"|Yes|"53530552"|"87622886"
"A-6"|Yes|"53530559"|"87622894"
"A-5"|No |"53530561"|"87622895"
"A-7-5"|Yes|"53530561"|"87622896"
"A-5"|No |"53530568"|"87622906"
"A-7-5"|Yes|"53530568"|"87622907"
"A-2"|Yes|"53530570"|"87622910"
"A-7-6"|Yes|"53530575"|"87622915"
"A-7-6"|Yes|"53530577"|"87622917"
"A-7"|Yes|"53530586"|"87622924"
"A-7-6"|Yes|"53530593"|"87622929"
"A-7"|Yes|"53530595"|"87622931"
"A-7"|Yes|"53530600"|"87622934"
"A-7-6"|Yes|"53530602"|"87622935"
"A-7-6"|Yes|"53530609"|"87622941"
"A-7-6"|Yes|"53530611"|"87622943"
"A-7-5"|Yes|"53530618"|"87622951"
"A-1"|No |"53530620"|"87622954"
"A-2-4"|No |"53530620"|"87622955"
"A-3"|Yes|"53530620"|"87622956"
"A-7"|Yes|"53530625"|"87622963"
"A-7"|Yes|"53530627"|"87622965"
"A-7"|Yes|"53530634"|"87622972"
"A-7"|Yes|"53530636"|"87622974"
"A-7"|Yes|"53530643"|"87622982"
"A-7"|Yes|"53530645"|"87622984"
"A-7"|Yes|"53530650"|"87622989"
"A-7"|Yes|"53530652"|"87622991"
"A-7"|Yes|"53530659"|"87622997"
"A-1"|Yes|"53530661"|"87622999"
"A-4"|No |"53530668"|"87623007"
"A-6"|Yes|"53530668"|"87623008"
"A-4"|No |"53530670"|"87623010"
"A-6"|Yes|"53530670"|"87623011"
"A-6"|Yes|"53530675"|"87623015"
"A-6"|Yes|"53530677"|"87623016"
"A-6"|Yes|"53530679"|"87623018"
"A-7-5"|Yes|"53530686"|"87623023"
"A-6"|Yes|"53530693"|"87623029"
"A-7-6"|No |"53530693"|"87623030"
"A-6"|Yes|"53530700"|"87623038"
"A-7-6"|No |"53530700"|"87623039"
"A-7"|Yes|"53530704"|"87623043"
"A-2-4"|Yes|"53530718"|"87623056"
"A-7"|Yes|"53530720"|"87623057"
"A-7-5"|Yes|"53530727"|"87623065"
"A-6"|No |"53530729"|"87623067"
"A-7"|Yes|"53530729"|"87623068"
"A-6"|Yes|"53530734"|"87623075"
"A-4"|No |"53530734"|"87623076"
"A-7-6"|Yes|"53530736"|"87623078"
"A-6"|No |"53530736"|"87623079"
"A-6"|Yes|"53530743"|"87623091"
"A-2-4"|Yes|"53530745"|"87623094"
"A-1-b"|Yes|"53530752"|"87623108"
"A-7-6"|Yes|"53530754"|"87623110"
"A-6"|No |"53530759"|"87623119"
"A-2-4"|No |"53530759"|"87623120"
"A-4"|Yes|"53530759"|"87623121"
"A-1-b"|Yes|"53530761"|"87623124"
"A-1-a"|No |"53530761"|"87623125"
"A-7-6"|Yes|"53530768"|"87623135"
"A-7-6"|Yes|"53530770"|"87623137"
"A-2"|No |"53530158"|"87622457"
"A-3"|Yes|"53530158"|"87622458"
"A-1"|Yes|"53530160"|"87622460"
"A-6"|No |"53530167"|"87622467"
"A-7"|Yes|"53530167"|"87622468"
"A-6"|No |"53530169"|"87622471"
"A-7"|Yes|"53530169"|"87622472"
"A-7"|Yes|"53530174"|"87622479"
"A-7"|Yes|"53530176"|"87622481"
"A-6"|Yes|"53530183"|"87622489"
"A-2"|Yes|"53530185"|"87622491"
"A-7"|Yes|"53530194"|"87622501"
"A-1"|Yes|"53530199"|"87622506"
"A-7"|Yes|"53530201"|"87622508"
"A-7"|Yes|"53530208"|"87622515"
"A-4"|No |"53530217"|"87622524"
"A-6"|Yes|"53530217"|"87622525"
"A-4"|Yes|"53530219"|"87622527"
"A-6"|Yes|"53530224"|"87622532"
"A-6"|Yes|"53530226"|"87622534"
"A-7-5"|Yes|"53530233"|"87622541"
"A-1-a"|Yes|"53530235"|"87622543"
"A-7-6"|Yes|"53530244"|"87622549"
"A-7"|Yes|"53530249"|"87622555"
"A-4"|Yes|"53530258"|"87622563"
"A-1"|Yes|"53530260"|"87622566"
"A-7-6"|Yes|"53530267"|"87622572"
"A-7-6"|Yes|"53530269"|"87622574"
"A-7-6"|Yes|"53530274"|"87622579"
"A-7"|Yes|"53530276"|"87622581"
"A-4"|Yes|"53530283"|"87622586"
"A-4"|Yes|"53530285"|"87622588"
"A-6"|No |"53530292"|"87622595"
"A-7"|Yes|"53530292"|"87622596"
"A-6"|No |"53530294"|"87622599"
"A-7"|Yes|"53530294"|"87622600"
"A-7"|Yes|"53530299"|"87622608"
"A-6"|Yes|"53530303"|"87622611"
"A-7"|Yes|"53530303"|"87622612"
"A-7"|Yes|"53530308"|"87622618"
"A-7"|Yes|"53530310"|"87622620"
"A-6"|Yes|"53530317"|"87622626"
"A-6"|Yes|"53530319"|"87622628"
"A-6"|Yes|"53530324"|"87622635"
"A-6"|Yes|"53530326"|"87622637"
"A-4"|Yes|"53530328"|"87622639"
"A-2"|Yes|"53530333"|"87622646"
