"Clay"||"107342012"|"109192701"
"Silty clay"||"107342013"|"109192848"
|"Peat"|"107342014"|"109192994"
|"Material"|"107342015"|"109192556"
"Silty clay loam"||"107342016"|"109193004"
"Silty clay"||"107342032"|"109192727"
"Silty clay"||"107342033"|"109192580"
"Silty clay loam"||"107342034"|"109192882"
"Silty clay loam"||"107342035"|"109192589"
"Silty clay loam"||"107342049"|"109193044"
"Silty clay loam"||"107342050"|"109193045"
"Silty clay loam"||"107342051"|"109193046"
|"Bedrock"|"107342052"|"109192750"
"Loam"||"107342068"|"109192826"
"Silt loam"||"107342069"|"109192827"
"Silt loam"||"107342070"|"109192828"
"Loam"||"107342071"|"109192829"
"Loam"||"107342072"|"109192963"
|"Bedrock"|"107342073"|"109192953"
"Silty clay loam"||"107342093"|"109192630"
"Clay loam"||"107342094"|"109192478"
"Silty clay loam"||"107342095"|"109192926"
"Clay loam"||"107342096"|"109192927"
|"Bedrock"|"107342097"|"109192514"
|"Cobbles"|"107342098"|"109192515"
"Silty clay"||"107342114"|"109193057"
"Silty clay loam"||"107342115"|"109193058"
|"Bedrock"|"107342116"|"109192762"
|"Bedrock"|"107342117"|"109192465"
"Silty clay loam"||"107342118"|"109192763"
"Silty clay"||"107342136"|"109192949"
"Silty clay loam"||"107342137"|"109192950"
"Sand"||"107342138"|"109192664"
"Loamy fine sand"||"107342139"|"109192510"
"Loamy sand"||"107342140"|"109192951"
"Sand"||"107342141"|"109192662"
"Sand"||"107342142"|"109192813"
"Loamy fine sand"||"107342143"|"109192663"
"Loamy sand"||"107342144"|"109192509"
"Clay"||"107342162"|"109192974"
"Silty clay"||"107342163"|"109192975"
"Silty clay"||"107342164"|"109192551"
"Clay"||"107342165"|"109192699"
"Silty clay"||"107342166"|"109192552"
"Silty clay"||"107342167"|"109192987"
"Clay"||"107342182"|"109192855"
"Silty clay"||"107342183"|"109192854"
"Silty clay"||"107342184"|"109192856"
"Clay"||"107342185"|"109192563"
"Silty clay"||"107342186"|"109192708"
"Fine sand"||"107342187"|"109192723"
"Clay"||"107342208"|"109193031"
"Silty clay"||"107342209"|"109193032"
"Silt loam"||"107342210"|"109193033"
"Silty clay loam"||"107342211"|"109192617"
|"Bedrock"|"107342225"|"109192606"
"Silty clay loam"||"107342226"|"109192749"
"Silty clay loam"||"107342227"|"109192607"
"Silty clay loam"||"107342228"|"109193042"
"Clay"||"107342243"|"109193149"
"Silty clay"||"107342244"|"109193165"
|"Bedrock"|"107342245"|"109192954"
|"Cobbles"|"107342246"|"109192957"
"Clay loam"||"107342247"|"109193162"
"Silty clay loam"||"107342248"|"109193163"
"Silty clay"||"107342265"|"109193107"
"Silty clay"||"107342266"|"109192756"
|"Peat"|"107342267"|"109192911"
"Silty clay loam"||"107342268"|"109193111"
"Silty clay loam"||"107342283"|"109192929"
"Silty clay"||"107342284"|"109192635"
"Silty clay"||"107342285"|"109192482"
"Clay"||"107342286"|"109192636"
"Fine sandy loam"||"107342287"|"109192633"
"Fine sandy loam"||"107342300"|"109192644"
"Silt loam"||"107342301"|"109192490"
"Sandy loam"||"107342302"|"109192488"
"Sandy loam"||"107342303"|"109192643"
"Sand"||"107342304"|"109192793"
"Sand"||"107341593"|"109192964"
"Silty clay loam"||"107341596"|"109192834"
"Clay"||"107341603"|"109192840"
"Clay"||"107341605"|"109192690"
"Silty clay"||"107341606"|"109192541"
|"Gravel"|"107341614"|"109192698"
"Silt loam"||"107341616"|"109192986"
"Silty clay loam"||"107341623"|"109192709"
"Clay loam"||"107341625"|"109193002"
"Silty clay loam"||"107341627"|"109192565"
"Silty clay loam"||"107341633"|"109192866"
"Silt loam"||"107341634"|"109192865"
"Loam"||"107341635"|"109192720"
"Silty clay"||"107341637"|"109192615"
"Silty clay"||"107341645"|"109192733"
"Silty clay"||"107341647"|"109192876"
"Loam"||"107341652"|"109192590"
"Silty clay loam"||"107341654"|"109193025"
"Silty clay"||"107341656"|"109192595"
"Clay"||"107341661"|"109192741"
"Silty clay loam"||"107341663"|"109192467"
"Silty clay"||"107341670"|"109192904"
"Silty clay"||"107341672"|"109192611"
"Very fine sandy loam"||"107341682"|"109193106"
|"Gravel"|"107341684"|"109193105"
"Silty clay"||"107341688"|"109193176"
"Silty clay"||"107341690"|"109193158"
|"Bedrock"|"107341699"|"109192823"
"Silty clay loam"||"107341701"|"109193134"
"Silt loam"||"107341702"|"109193168"
"Silt loam"||"107341710"|"109193169"
"Silt loam"||"107341712"|"109193095"
"Silty clay loam"||"107341718"|"109192650"
"Silty clay loam"||"107341720"|"109192494"
"Silty clay"||"107341731"|"109192638"
"Silt loam"||"107341733"|"109192779"
"Loam"||"107341739"|"109192952"
"Silt loam"||"107341740"|"109193121"
"Fine sandy loam"||"107341744"|"109193068"
"Silt loam"||"107341745"|"109193082"
"Loam"||"107341746"|"109193145"
"Fine sandy loam"||"107341753"|"109193147"
"Silty clay loam"||"107341755"|"109192681"
"Sand"||"107341763"|"109193075"
"Silty clay"||"107341765"|"109192980"
"Silty clay"||"107341775"|"109192846"
"Loam"||"107341778"|"109192702"
"Silt loam"||"107341785"|"109192852"
|"Cobbles"|"107341788"|"109192560"
"Clay loam"||"107341797"|"109193008"
"Silty clay loam"||"107341799"|"109192569"
"Silty clay"||"107341807"|"109192717"
"Clay loam"||"107341809"|"109192718"
"Clay loam"||"107341815"|"109192719"
"Clay loam"||"107341816"|"109192573"
"Silty clay"||"107341818"|"109192729"
"Silty clay loam"||"107341825"|"109192731"
"Silty clay"||"107341826"|"109192584"
"Silty clay loam"||"107341828"|"109192730"
"Loam"||"107341837"|"109192885"
|"Material"|"107341839"|"109192593"
"Clay loam"||"107341844"|"109193036"
"Silt loam"||"107341845"|"109193035"
"Loamy coarse sand"||"107341847"|"109192743"
"Silty clay loam"||"107341854"|"109193048"
"Silty clay loam"||"107341856"|"109193050"
"Silty clay"||"107341863"|"109192902"
"Silty clay loam"||"107341865"|"109192766"
"Silt loam"||"107341870"|"109192512"
"Very fine sandy loam"||"107341872"|"109192667"
|"Bedrock"|"107341879"|"109192821"
|"Bedrock"|"107341881"|"109192624"
"Silty clay loam"||"107341892"|"109193090"
"Loam"||"107341894"|"109193153"
|"Gravel"|"107341899"|"109193137"
"Silt loam"||"107341901"|"109193138"
"Silt loam"||"107341904"|"109193085"
|"Bedrock"|"107341911"|"109193073"
"Clay loam"||"107341913"|"109193074"
"Silty clay"||"107341921"|"109192792"
"Silty clay loam"||"107341923"|"109192486"
|"Bedrock"|"107341929"|"109192935"
"Silty clay loam"||"107341931"|"109192933"
"Silty clay loam"||"107341933"|"109192934"
"Silty clay"||"107341939"|"109192947"
"Clay"||"107341941"|"109192948"
"Silty clay loam"||"107341949"|"109192941"
"Silty clay loam"||"107341952"|"109192942"
"Silty clay"||"107341959"|"109192469"
"Silty clay"||"107341962"|"109192619"
"Silty clay loam"||"107341963"|"109192773"
|"Bedrock"|"107341965"|"109192916"
"Silty clay"||"107341971"|"109193076"
"Clay loam"||"107341972"|"109193118"
"Silty clay loam"||"107341973"|"109193077"
"Silt loam"||"107341975"|"109193064"
"Silty clay loam"||"107341991"|"109192830"
"Silty clay loam"||"107341993"|"109192534"
|"Cobbles"|"107341998"|"109192536"
"Clay"||"107342000"|"109192540"
"Silty clay"||"107342009"|"109192984"
"Clay"||"107342011"|"109192554"
"Clay loam"||"107342018"|"109193006"
"Silty clay loam"||"107342020"|"109192859"
"Loam"||"107342026"|"109192721"
"Silty clay loam"||"107342027"|"109192722"
"Silt loam"||"107342028"|"109192575"
"Silty clay"||"107342030"|"109193019"
"Loam"||"107342037"|"109192881"
"Silty clay"||"107342039"|"109193030"
"Silty clay"||"107342046"|"109193039"
|"Bedrock"|"107342048"|"109193041"
"Silty clay"||"107342053"|"109192753"
"Silty clay"||"107342055"|"109192961"
"Loam"||"107342064"|"109192527"
"Silty clay loam"||"107342066"|"109192676"
"Loam"||"107342075"|"109192680"
"Silt loam"||"107342076"|"109192962"
"Sand"||"107342078"|"109192814"
"Loamy fine sand"||"107342079"|"109192815"
"Loamy sand"||"107342080"|"109192666"
"Silty clay loam"||"107342087"|"109192628"
"Clay loam"||"107342088"|"109192476"
"Silty clay loam"||"107342090"|"109192785"
"Clay loam"||"107342091"|"109192629"
|"Bedrock"|"107342100"|"109192819"
"Loam"||"107342102"|"109193127"
"Silty clay loam"||"107342111"|"109193141"
"Silty clay loam"||"107342113"|"109193056"
"Silty clay"||"107342119"|"109192764"
"Silty clay loam"||"107342120"|"109193114"
"Silty clay loam"||"107342122"|"109192612"
"Silty clay"||"107342129"|"109192810"
"Silty clay loam"||"107342130"|"109192811"
"Silty clay"||"107342132"|"109192659"
"Silty clay loam"||"107342133"|"109192505"
"Silty clay loam"||"107342146"|"109192672"
"Coarse sand"||"107342148"|"109192464"
"Clay"||"107342156"|"109192838"
