"Footslope"|"27958082"|"11683091"
"Footslope"|"27958084"|"11683109"
"Footslope"|"27958085"|"11682998"
|"27958086"|"11683203"
"Footslope"|"27958088"|"11683179"
"Footslope"|"27958089"|"11683101"
"Shoulder"|"27958090"|"11683102"
"Summit"|"27958091"|"11683159"
"Shoulder"|"27958092"|"11682985"
"Summit"|"27958092"|"11682986"
"Shoulder"|"27958093"|"11683088"
"Backslope"|"27958094"|"11683150"
"Shoulder"|"27958095"|"11683017"
"Shoulder"|"27958096"|"11683140"
"Backslope"|"27958097"|"11682990"
"Backslope"|"27958098"|"11683169"
"Shoulder"|"27958099"|"11682991"
"Backslope"|"27958100"|"11683136"
"Backslope"|"27958101"|"11682959"
"Shoulder"|"27958102"|"11683138"
"Backslope"|"27958103"|"11683061"
"Backslope"|"27958104"|"11683081"
"Summit"|"27958105"|"11683145"
"Summit"|"27958106"|"11682965"
"Summit"|"27958107"|"11683045"
"Shoulder"|"27958108"|"11682982"
|"27958112"|"11683065"
|"27958113"|"11683199"
"Backslope"|"27958115"|"11683133"
"Footslope"|"27958116"|"11683089"
"Backslope"|"27958117"|"11683205"
"Footslope"|"27958118"|"11683175"
"Footslope"|"27958119"|"11683114"
"Footslope"|"27958120"|"11683054"
"Summit"|"27958121"|"11683161"
"Summit"|"27958122"|"11683162"
"Summit"|"27958123"|"11683044"
"Footslope"|"27958124"|"11683099"
"Backslope"|"27958125"|"11683034"
"Shoulder"|"27958126"|"11682961"
"Shoulder"|"27958127"|"11683018"
"Shoulder"|"27958128"|"11682962"
"Backslope"|"27958129"|"11683105"
"Summit"|"27958130"|"11683046"
"Shoulder"|"27958131"|"11683047"
"Backslope"|"27958132"|"11683060"
"Backslope"|"27958133"|"11683186"
"Backslope"|"27958134"|"11683148"
"Summit"|"27958135"|"11683080"
"Backslope"|"27958137"|"11682989"
"Backslope"|"27958138"|"11683187"
"Footslope"|"27958140"|"11683191"
"Backslope"|"27958140"|"11683192"
"Shoulder"|"27958140"|"11683193"
"Summit"|"27958140"|"11683194"
"Shoulder"|"27958141"|"11683195"
"Footslope"|"27958141"|"11683196"
"Summit"|"27958141"|"11683197"
"Backslope"|"27958141"|"11683198"
|"27958142"|"11683066"
|"27958144"|"11683010"
"Footslope"|"27958147"|"11683015"
"Footslope"|"27958149"|"11682996"
"Shoulder"|"27958150"|"11683103"
"Shoulder"|"27958151"|"11683104"
"Shoulder"|"27958152"|"11682983"
"Shoulder"|"27958153"|"11683042"
"Summit"|"27958154"|"11682984"
"Backslope"|"27958155"|"11683035"
"Backslope"|"27958156"|"11682973"
"Backslope"|"27958157"|"11683086"
"Backslope"|"27958158"|"11683151"
"Backslope"|"27958159"|"11683152"
"Shoulder"|"27958160"|"11683141"
"Shoulder"|"27958161"|"11683143"
"Shoulder"|"27958162"|"11683167"
"Shoulder"|"27958163"|"11682988"
"Summit"|"27958164"|"11683172"
"Backslope"|"27958165"|"11683007"
"Backslope"|"27958166"|"11683124"
"Summit"|"27958167"|"11682963"
"Summit"|"27958168"|"11682964"
"Summit"|"27958169"|"11683025"
"Summit"|"27958170"|"11682971"
"Footslope"|"27958172"|"11683090"
"Footslope"|"27958174"|"11683049"
"Footslope"|"27958175"|"11683051"
"Toeslope"|"27958176"|"11683027"
|"27958179"|"11683128"
"Footslope"|"27958180"|"11683118"
"Toeslope"|"27958181"|"11683040"
"Summit"|"27958182"|"11683160"
"Footslope"|"27958183"|"11683100"
"Footslope"|"27958184"|"11683041"
"Summit"|"27958185"|"11683043"
"Summit"|"27958186"|"11683163"
"Shoulder"|"27958186"|"11683164"
"Backslope"|"27958187"|"11683036"
"Shoulder"|"27958188"|"11683087"
"Shoulder"|"27958189"|"11682960"
"Shoulder"|"27958190"|"11683142"
"Backslope"|"27958191"|"11682987"
"Shoulder"|"27958192"|"11683166"
"Backslope"|"27958193"|"11683019"
"Backslope"|"27958196"|"11683204"
"Backslope"|"27958199"|"11683207"
"Backslope"|"27958202"|"11683154"
"Toeslope"|"27958206"|"11683121"
"Toeslope"|"27958208"|"11683122"
"Footslope"|"27958211"|"11683050"
"Backslope"|"27958212"|"11683174"
"Backslope"|"27958213"|"11683110"
"Backslope"|"27958216"|"11683111"
"Backslope"|"27958217"|"11683112"
"Footslope"|"27958218"|"11683113"
"Backslope"|"27958225"|"11683055"
"Backslope"|"27958226"|"11683003"
"Footslope"|"27958227"|"11683056"
"Toeslope"|"27958229"|"11683183"
"Toeslope"|"27958231"|"11683184"
"Toeslope"|"27958233"|"11683038"
"Toeslope"|"27958234"|"11682972"
"Toeslope"|"27958235"|"11683085"
"Toeslope"|"27958236"|"11683020"
"Footslope"|"27958237"|"11683048"
"Shoulder"|"27958238"|"11683147"
"Shoulder"|"27958239"|"11683026"
"Shoulder"|"27958240"|"11683077"
"Shoulder"|"27958242"|"11683022"
"Summit"|"27958244"|"11683144"
"Summit"|"27958246"|"11683063"
"Backslope"|"27958247"|"11683125"
"Backslope"|"27958248"|"11683064"
"Backslope"|"27958255"|"11683012"
"Backslope"|"27958257"|"11683131"
"Shoulder"|"27958257"|"11683132"
"Backslope"|"27958260"|"11683135"
"Backslope"|"27958263"|"11683071"
"Shoulder"|"27958263"|"11683072"
"Shoulder"|"27958265"|"11682976"
"Footslope"|"27958267"|"11682977"
"Backslope"|"27958269"|"11683180"
"Backslope"|"27958270"|"11683181"
"Footslope"|"27958272"|"11683182"
"Backslope"|"27958274"|"11683005"
"Backslope"|"27958277"|"11683123"
"Backslope"|"27958280"|"11683176"
"Backslope"|"27958281"|"11683001"
"Footslope"|"27958282"|"11683053"
"Backslope"|"27958285"|"11683115"
"Backslope"|"27958286"|"11683116"
"Footslope"|"27958287"|"11683117"
"Backslope"|"27958290"|"11683002"
"Backslope"|"27958291"|"11683177"
"Footslope"|"27958292"|"11683097"
|"27958294"|"11683201"
"Footslope"|"27958297"|"11682981"
"Footslope"|"27958298"|"11683095"
"Footslope"|"27958299"|"11683096"
"Toeslope"|"27958302"|"11683011"
"Shoulder"|"27958304"|"11683074"
"Shoulder"|"27958305"|"11683153"
"Backslope"|"27958306"|"11683062"
"Backslope"|"27958307"|"11683029"
"Shoulder"|"27958309"|"11683075"
"Footslope"|"27958310"|"11683031"
"Backslope"|"27958312"|"11683023"
"Toeslope"|"27958312"|"11683024"
"Shoulder"|"27958314"|"11683206"
"Shoulder"|"27958315"|"11683070"
"Shoulder"|"27958316"|"11683068"
"Shoulder"|"27958317"|"11683208"
"Shoulder"|"27958318"|"11683173"
"Backslope"|"27958320"|"11683039"
"Shoulder"|"27958321"|"11683134"
"Shoulder"|"27958322"|"11682974"
"Backslope"|"27958323"|"11682997"
"Toeslope"|"27958324"|"11683084"
"Backslope"|"27958326"|"11683188"
"Footslope"|"27958329"|"11683178"
"Toeslope"|"27958331"|"11683032"
"Footslope"|"27958332"|"11683171"
"Backslope"|"27958333"|"11682970"
"Backslope"|"27958336"|"11683078"
"Toeslope"|"27958338"|"11683200"
"Toeslope"|"27958340"|"11683202"
"Backslope"|"27958346"|"11683127"
"Backslope"|"27958350"|"11683076"
"Toeslope"|"27958353"|"11682978"
"Toeslope"|"27958355"|"11683092"
"Footslope"|"27958357"|"11683037"
"Footslope"|"27958358"|"11682980"
"Footslope"|"27958361"|"11683094"
"Backslope"|"27958364"|"11683013"
"Backslope"|"27958366"|"11683129"
"Backslope"|"27958367"|"11683130"
"Backslope"|"27958369"|"11683069"
"Backslope"|"27958370"|"11683126"
"Backslope"|"27958372"|"11683014"
"Backslope"|"27958375"|"11683067"
"Backslope"|"27958377"|"11682995"
"Toeslope"|"27958381"|"11683185"
"Toeslope"|"27958382"|"11683006"
"Footslope"|"27958383"|"11683106"
"Footslope"|"27958384"|"11682992"
"Shoulder"|"27958385"|"11683028"
"Shoulder"|"27958386"|"11682968"
"Footslope"|"27958387"|"11683030"
"Summit"|"27958388"|"11683189"
"Backslope"|"27958389"|"11683190"
"Footslope"|"27958390"|"11683158"
"Backslope"|"27958392"|"11682979"
"Toeslope"|"27958393"|"11683093"
"Backslope"|"27958396"|"11683073"
"Backslope"|"27958398"|"11682975"
"Shoulder"|"27958400"|"11683155"
"Footslope"|"27958402"|"11683156"
"Toeslope"|"27958407"|"11682994"
"Toeslope"|"27958408"|"11683057"
"Summit"|"27958409"|"11683107"
"Backslope"|"27958410"|"11683108"
"Backslope"|"27958413"|"11682999"
"Backslope"|"27958414"|"11683052"
"Footslope"|"27958415"|"11683000"
"Toeslope"|"27958417"|"11683082"
"Footslope"|"27958417"|"11683083"
"Backslope"|"27958425"|"11683119"
"Backslope"|"27958426"|"11683120"
"Footslope"|"27958427"|"11683004"
"Backslope"|"27958428"|"11683168"
"Backslope"|"27958429"|"11683016"
"Shoulder"|"27958430"|"11683137"
"Shoulder"|"27958431"|"11683139"
"Backslope"|"27958432"|"11682969"
"Summit"|"27958433"|"11683079"
"Summit"|"27958434"|"11683146"
"Summit"|"27958435"|"11683165"
"Summit"|"27958436"|"11683149"
|"27958437"|"11683009"
"Toeslope"|"27958441"|"11683058"
"Toeslope"|"27958443"|"11683059"
"Toeslope"|"27958445"|"11683098"
"Toeslope"|"27958446"|"11683033"
"Footslope"|"27958447"|"11682993"
"Footslope"|"27958448"|"11683170"
"Shoulder"|"27958449"|"11682966"
"Shoulder"|"27958450"|"11682967"
"Backslope"|"27958455"|"11683008"
"Backslope"|"27958461"|"11683021"
"Toeslope"|"27958464"|"11683157"
