"Gravelly"|"109192884"|"31011055"
"Cobbly"|"109192909"|"31011019"
"Stony"|"109192934"|"31011136"
"Cobbly"|"109192936"|"31010964"
"Cobbly"|"109192970"|"31011074"
"Cobbly"|"109192995"|"31011067"
"Gravelly"|"109193000"|"31011015"
"Very gravelly"|"109193009"|"31011033"
"Extremely gravelly"|"109193011"|"31010953"
"Very gravelly"|"109193025"|"31011049"
"Stony"|"109193050"|"31010954"
"Cemented"|"109193054"|"31010963"
"Extremely stony"|"109193059"|"31011135"
"Extremely stony"|"109193061"|"31011025"
"Extremely stony"|"109193084"|"31011095"
"Extremely stony"|"109193095"|"31010981"
"Extremely stony"|"109193102"|"31011114"
"Cobbly"|"109193127"|"31010973"
"Medial"|"109193127"|"31010974"
"Extremely cobbly"|"109193129"|"31011073"
"Extremely stony"|"109193134"|"31011023"
"Medial"|"109193143"|"31011076"
"Extremely stony"|"109193143"|"31011077"
"Highly organic"|"109193143"|"31011078"
"Very stony"|"109193159"|"31011113"
"Extremely stony"|"109193168"|"31010993"
|"109193170"|"31011152"
"Stony"|"109192461"|"31011072"
"Stony"|"109192463"|"31011063"
"Cobbly"|"109192496"|"31011137"
"Cobbly"|"109192498"|"31011020"
"Medial"|"109192512"|"31011056"
"Very stony"|"109192512"|"31011057"
"Medial"|"109192513"|"31011008"
"Extremely cobbly"|"109192513"|"31011009"
"Cobbly"|"109192565"|"31011149"
"Very stony"|"109192580"|"31011084"
"Extremely stony"|"109192581"|"31011150"
"Gravelly"|"109192645"|"31011160"
"Cobbly"|"109192647"|"31011112"
"Very gravelly"|"109192712"|"31011100"
"Cobbly"|"109192713"|"31011104"
"Very stony"|"109192714"|"31011126"
"Very stony"|"109192729"|"31011130"
"Extremely stony"|"109192730"|"31011092"
"Extremely stony"|"109192731"|"31011069"
"Gravelly"|"109192746"|"31011087"
"Very stony"|"109192747"|"31011088"
"Stony"|"109192748"|"31011018"
"Paragravelly"|"109192765"|"31010959"
"Stony"|"109192812"|"31011108"
"Medial"|"109192816"|"31011096"
"Cobbly"|"109192816"|"31011097"
"Cobbly"|"109192830"|"31011118"
"Very gravelly"|"109192864"|"31010952"
"Very gravelly"|"109192879"|"31010965"
"Gravelly"|"109192896"|"31011110"
"Very stony"|"109192913"|"31010956"
"Very stony"|"109192932"|"31010986"
"Very gravelly"|"109192963"|"31011157"
"Gravelly"|"109192980"|"31011082"
"Cobbly"|"109192996"|"31011066"
"Gravelly"|"109192999"|"31010960"
"Stony"|"109193046"|"31010971"
"Mucky"|"109193047"|"31011002"
"Extremely stony"|"109193048"|"31011154"
"Cemented"|"109193063"|"31010958"
"Very cobbly"|"109193064"|"31011011"
"Cemented"|"109193080"|"31011037"
"Cobbly"|"109193096"|"31011141"
"Medial"|"109193133"|"31011133"
"Very stony"|"109193148"|"31011138"
"Extremely stony"|"109193149"|"31010961"
"Extremely cobbly"|"109193163"|"31011045"
"Extremely stony"|"109193165"|"31010962"
"Paragravelly"|"109193180"|"31011014"
|"109193181"|"31010978"
