0|0|0|30|69|107|"Moist"|"191889390"|"119999945"
30|69|107|183|183|183|"Wet"|"191889390"|"119999946"
0|0|0|30|69|107|"Moist"|"191889391"|"119999947"
30|69|107|183|183|183|"Wet"|"191889391"|"119999948"
0|0|0|30|69|107|"Moist"|"191889392"|"119999949"
30|69|107|183|183|183|"Wet"|"191889392"|"119999950"
0|0|0|30|69|107|"Moist"|"191889393"|"119999951"
30|69|107|183|183|183|"Wet"|"191889393"|"119999952"
0|0|0|30|69|107|"Moist"|"191889394"|"119999953"
30|69|107|183|183|183|"Wet"|"191889394"|"119999954"
0|0|0|30|69|107|"Moist"|"191889395"|"119999955"
30|69|107|183|183|183|"Wet"|"191889395"|"119999956"
0|0|0|30|69|107|"Moist"|"191889396"|"119999957"
30|69|107|183|183|183|"Wet"|"191889396"|"119999958"
0|0|0|30|69|107|"Moist"|"191889397"|"119999959"
30|69|107|183|183|183|"Wet"|"191889397"|"119999960"
0|0|0|30|69|107|"Moist"|"191889398"|"119999961"
30|69|107|183|183|183|"Wet"|"191889398"|"119999962"
0|0|0|30|69|107|"Moist"|"191889399"|"119999963"
30|69|107|183|183|183|"Wet"|"191889399"|"119999964"
0|0|0|30|69|107|"Moist"|"191889400"|"119999965"
30|69|107|183|183|183|"Wet"|"191889400"|"119999966"
0|0|0|30|69|107|"Moist"|"191889401"|"119999967"
30|69|107|183|183|183|"Wet"|"191889401"|"119999968"
0|0|0|30|69|107||"191889403"|"119999969"
30|69|107|183|183|183|"Wet"|"191889403"|"119999970"
30|69|107|183|183|183|"Wet"|"191889404"|"119999971"
0|0|0|30|69|107||"191889404"|"119999972"
0|0|0|30|69|107||"191889405"|"119999973"
30|69|107|183|183|183|"Wet"|"191889405"|"119999974"
0|0|0|30|69|107||"191889406"|"119999975"
30|69|107|183|183|183|"Wet"|"191889406"|"119999976"
30|69|107|183|183|183|"Wet"|"191889407"|"119999977"
0|0|0|30|69|107||"191889407"|"119999978"
0|0|0|30|69|107||"191889408"|"119999979"
30|69|107|183|183|183|"Wet"|"191889408"|"119999980"
0|0|0|30|69|107||"191889409"|"119999981"
30|69|107|183|183|183|"Wet"|"191889409"|"119999982"
30|69|107|183|183|183|"Wet"|"191889410"|"119999983"
0|0|0|30|69|107||"191889410"|"119999984"
0|0|0|30|69|107||"191889411"|"119999985"
30|69|107|183|183|183|"Wet"|"191889411"|"119999986"
0|0|0|30|69|107||"191889412"|"119999987"
30|69|107|183|183|183|"Wet"|"191889412"|"119999988"
0|0|0|30|69|107||"191889413"|"119999989"
30|69|107|183|183|183|"Wet"|"191889413"|"119999990"
0|0|0|15|23|30|"Moist"|"191889930"|"119999991"
15|23|30|152|152|152|"Wet"|"191889930"|"119999992"
0|0|0|15|23|30|"Moist"|"191889931"|"119999993"
15|23|30|152|152|152|"Wet"|"191889931"|"119999994"
0|0|0|15|23|30|"Moist"|"191889932"|"119999995"
15|23|30|152|152|152|"Wet"|"191889932"|"119999996"
0|0|0|15|23|30|"Moist"|"191889933"|"119999997"
15|23|30|152|152|152|"Wet"|"191889933"|"119999998"
15|23|30|152|152|152|"Wet"|"191889934"|"119999999"
0|0|0|15|23|30|"Moist"|"191889934"|"120000000"
0|0|0|15|23|30|"Moist"|"191889935"|"120000001"
15|23|30|152|152|152|"Wet"|"191889935"|"120000002"
0|0|0|15|23|30|"Moist"|"191889936"|"120000003"
15|23|30|152|152|152|"Wet"|"191889936"|"120000004"
0|0|0|15|23|30|"Moist"|"191889937"|"120000005"
15|23|30|152|152|152|"Wet"|"191889937"|"120000006"
0|0|0|15|23|30|"Moist"|"191889938"|"120000007"
15|23|30|152|152|152|"Wet"|"191889938"|"120000008"
0|0|0|15|23|30|"Moist"|"191889939"|"120000009"
15|23|30|152|152|152|"Wet"|"191889939"|"120000010"
0|0|0|15|23|30|"Moist"|"191889940"|"120000011"
15|23|30|152|152|152|"Wet"|"191889940"|"120000012"
0|0|0|15|23|30|"Moist"|"191889941"|"120000013"
15|23|30|152|152|152|"Wet"|"191889941"|"120000014"
0|0|0|183|183|183|"Moist"|"191890050"|"120000015"
0|0|0|183|183|183|"Moist"|"191890051"|"120000016"
0|0|0|183|183|183|"Moist"|"191890052"|"120000017"
0|0|0|183|183|183|"Moist"|"191890053"|"120000018"
0|0|0|183|183|183|"Moist"|"191890054"|"120000019"
0|0|0|183|183|183|"Moist"|"191890055"|"120000020"
0|0|0|183|183|183|"Moist"|"191890056"|"120000021"
0|0|0|183|183|183|"Moist"|"191890057"|"120000022"
0|0|0|183|183|183|"Moist"|"191890058"|"120000023"
0|0|0|183|183|183|"Moist"|"191890059"|"120000024"
0|0|0|183|183|183|"Moist"|"191890060"|"120000025"
0|0|0|183|183|183|"Moist"|"191890061"|"120000026"
0|0|0|15|30|33|"Moist"|"191890074"|"120000027"
15|30|33|38|40|41|"Wet"|"191890074"|"120000028"
38|40|41|183|183|183|"Moist"|"191890074"|"120000029"
0|0|0|15|30|33|"Moist"|"191890075"|"120000030"
15|30|33|38|40|41|"Wet"|"191890075"|"120000031"
38|40|41|183|183|183|"Moist"|"191890075"|"120000032"
0|0|0|15|30|33|"Moist"|"191890076"|"120000033"
15|30|33|38|40|41|"Wet"|"191890076"|"120000034"
38|40|41|183|183|183|"Moist"|"191890076"|"120000035"
0|0|0|15|30|33|"Moist"|"191890077"|"120000036"
15|30|33|38|40|41|"Wet"|"191890077"|"120000037"
38|40|41|183|183|183|"Moist"|"191890077"|"120000038"
38|40|41|183|183|183|"Moist"|"191890078"|"120000039"
0|0|0|15|30|33|"Moist"|"191890078"|"120000040"
15|30|33|38|40|41|"Wet"|"191890078"|"120000041"
0|0|0|15|30|33|"Moist"|"191890079"|"120000042"
15|30|33|38|40|41|"Wet"|"191890079"|"120000043"
38|40|41|183|183|183|"Moist"|"191890079"|"120000044"
0|0|0|15|30|33|"Moist"|"191890080"|"120000045"
15|30|33|38|40|41|"Wet"|"191890080"|"120000046"
38|40|41|183|183|183|"Moist"|"191890080"|"120000047"
0|0|0|15|30|33|"Moist"|"191890081"|"120000048"
15|30|33|38|40|41|"Wet"|"191890081"|"120000049"
38|40|41|183|183|183|"Moist"|"191890081"|"120000050"
0|0|0|15|30|33|"Moist"|"191890082"|"120000051"
15|30|33|38|40|41|"Wet"|"191890082"|"120000052"
38|40|41|183|183|183|"Moist"|"191890082"|"120000053"
0|0|0|15|30|33|"Moist"|"191890083"|"120000054"
15|30|33|38|40|41|"Wet"|"191890083"|"120000055"
38|40|41|183|183|183|"Moist"|"191890083"|"120000056"
0|0|0|15|30|33|"Moist"|"191890084"|"120000057"
15|30|33|38|40|41|"Wet"|"191890084"|"120000058"
38|40|41|183|183|183|"Moist"|"191890084"|"120000059"
0|0|0|15|30|33|"Moist"|"191890085"|"120000060"
15|30|33|38|40|41|"Wet"|"191890085"|"120000061"
38|40|41|183|183|183|"Moist"|"191890085"|"120000062"
0|0|0|5|10|15|"Moist"|"191890086"|"120000063"
5|10|15|13|30|46|"Wet"|"191890086"|"120000064"
13|30|46|173|173|173|"Moist"|"191890086"|"120000065"
0|0|0|5|10|15|"Moist"|"191890087"|"120000066"
5|10|15|13|30|46|"Wet"|"191890087"|"120000067"
13|30|46|173|173|173|"Moist"|"191890087"|"120000068"
0|0|0|5|10|15|"Moist"|"191890088"|"120000069"
5|10|15|13|30|46|"Wet"|"191890088"|"120000070"
13|30|46|173|173|173|"Moist"|"191890088"|"120000071"
0|0|0|5|10|15|"Moist"|"191890089"|"120000072"
5|10|15|13|30|46|"Wet"|"191890089"|"120000073"
13|30|46|173|173|173|"Moist"|"191890089"|"120000074"
0|0|0|5|10|15|"Moist"|"191890090"|"120000075"
5|10|15|13|30|46|"Wet"|"191890090"|"120000076"
13|30|46|173|173|173|"Moist"|"191890090"|"120000077"
0|0|0|5|10|15|"Moist"|"191890091"|"120000078"
5|10|15|13|30|46|"Wet"|"191890091"|"120000079"
13|30|46|173|173|173|"Moist"|"191890091"|"120000080"
0|0|0|5|10|15|"Moist"|"191890092"|"120000081"
5|10|15|13|30|46|"Wet"|"191890092"|"120000082"
13|30|46|173|173|173|"Moist"|"191890092"|"120000083"
0|0|0|5|10|15|"Moist"|"191890093"|"120000084"
5|10|15|13|30|46|"Wet"|"191890093"|"120000085"
13|30|46|173|173|173|"Moist"|"191890093"|"120000086"
0|0|0|5|10|15|"Moist"|"191890094"|"120000087"
5|10|15|13|30|46|"Wet"|"191890094"|"120000088"
13|30|46|173|173|173|"Moist"|"191890094"|"120000089"
0|0|0|5|10|15|"Moist"|"191890095"|"120000090"
5|10|15|13|30|46|"Wet"|"191890095"|"120000091"
13|30|46|173|173|173|"Moist"|"191890095"|"120000092"
0|0|0|5|10|15|"Moist"|"191890096"|"120000093"
5|10|15|13|30|46|"Wet"|"191890096"|"120000094"
13|30|46|173|173|173|"Moist"|"191890096"|"120000095"
0|0|0|5|10|15|"Moist"|"191890097"|"120000096"
5|10|15|13|30|46|"Wet"|"191890097"|"120000097"
13|30|46|173|173|173|"Moist"|"191890097"|"120000098"
0|0|0|76|107|152|"Moist"|"191890398"|"120000099"
76|107|152|183|183|183|"Wet"|"191890398"|"120000100"
0|0|0|76|107|152|"Moist"|"191890399"|"120000101"
76|107|152|183|183|183|"Wet"|"191890399"|"120000102"
0|0|0|76|107|152|"Moist"|"191890400"|"120000103"
76|107|152|183|183|183|"Wet"|"191890400"|"120000104"
0|0|0|76|107|152|"Moist"|"191890401"|"120000105"
76|107|152|183|183|183|"Wet"|"191890401"|"120000106"
0|0|0|76|107|152|"Moist"|"191890402"|"120000107"
76|107|152|183|183|183|"Wet"|"191890402"|"120000108"
0|0|0|76|107|152|"Moist"|"191890403"|"120000109"
76|107|152|183|183|183|"Wet"|"191890403"|"120000110"
0|0|0|76|107|152|"Moist"|"191890404"|"120000111"
76|107|152|183|183|183|"Wet"|"191890404"|"120000112"
0|0|0|76|107|152|"Moist"|"191890405"|"120000113"
76|107|152|183|183|183|"Wet"|"191890405"|"120000114"
0|0|0|76|107|152|"Moist"|"191890406"|"120000115"
76|107|152|183|183|183|"Wet"|"191890406"|"120000116"
0|0|0|76|107|152|"Moist"|"191890407"|"120000117"
76|107|152|183|183|183|"Wet"|"191890407"|"120000118"
0|0|0|76|107|152|"Moist"|"191890408"|"120000119"
76|107|152|183|183|183|"Wet"|"191890408"|"120000120"
0|0|0|76|107|152|"Moist"|"191890409"|"120000121"
76|107|152|183|183|183|"Wet"|"191890409"|"120000122"
0|0|0|183|183|183|"Moist"|"191890506"|"120000123"
0|0|0|183|183|183|"Moist"|"191890507"|"120000124"
0|0|0|183|183|183|"Moist"|"191890508"|"120000125"
0|0|0|183|183|183|"Moist"|"191890509"|"120000126"
0|0|0|183|183|183|"Moist"|"191890510"|"120000127"
0|0|0|183|183|183|"Moist"|"191890511"|"120000128"
0|0|0|183|183|183|"Moist"|"191890512"|"120000129"
0|0|0|183|183|183|"Moist"|"191890513"|"120000130"
0|0|0|183|183|183|"Moist"|"191890514"|"120000131"
0|0|0|183|183|183|"Moist"|"191890515"|"120000132"
0|0|0|183|183|183|"Moist"|"191890516"|"120000133"
0|0|0|183|183|183|"Moist"|"191890517"|"120000134"
0|0|0|15|31|46|"Moist"|"191890530"|"120000135"
15|31|46|183|183|183|"Wet"|"191890530"|"120000136"
0|0|0|15|31|46|"Moist"|"191890531"|"120000137"
15|31|46|183|183|183|"Wet"|"191890531"|"120000138"
15|31|46|183|183|183|"Wet"|"191890532"|"120000139"
0|0|0|15|31|46|"Moist"|"191890532"|"120000140"
0|0|0|15|31|46|"Moist"|"191890533"|"120000141"
15|31|46|183|183|183|"Wet"|"191890533"|"120000142"
0|0|0|15|31|46|"Moist"|"191890534"|"120000143"
15|31|46|183|183|183|"Wet"|"191890534"|"120000144"
0|0|0|15|31|46|"Moist"|"191890535"|"120000145"
15|31|46|183|183|183|"Wet"|"191890535"|"120000146"
0|0|0|15|31|46|"Moist"|"191890536"|"120000147"
15|31|46|183|183|183|"Wet"|"191890536"|"120000148"
0|0|0|15|31|46|"Moist"|"191890537"|"120000149"
15|31|46|183|183|183|"Wet"|"191890537"|"120000150"
0|0|0|15|31|46|"Moist"|"191890538"|"120000151"
15|31|46|183|183|183|"Wet"|"191890538"|"120000152"
0|0|0|15|31|46|"Moist"|"191890539"|"120000153"
15|31|46|183|183|183|"Wet"|"191890539"|"120000154"
0|0|0|15|31|46|"Moist"|"191890540"|"120000155"
15|31|46|183|183|183|"Wet"|"191890540"|"120000156"
0|0|0|15|31|46|"Moist"|"191890541"|"120000157"
15|31|46|183|183|183|"Wet"|"191890541"|"120000158"
0|0|0|0|92|183|"Moist"|"191890542"|"120000159"
0|92|183|183|183|183|"Wet"|"191890542"|"120000160"
0|0|0|0|92|183|"Moist"|"191890543"|"120000161"
0|92|183|183|183|183|"Wet"|"191890543"|"120000162"
0|0|0|0|92|183|"Moist"|"191890544"|"120000163"
0|92|183|183|183|183|"Wet"|"191890544"|"120000164"
0|0|0|0|92|183|"Moist"|"191890545"|"120000165"
0|92|183|183|183|183|"Wet"|"191890545"|"120000166"
0|0|0|0|92|183|"Moist"|"191890546"|"120000167"
0|92|183|183|183|183|"Wet"|"191890546"|"120000168"
0|0|0|0|92|183|"Moist"|"191890547"|"120000169"
0|92|183|183|183|183|"Wet"|"191890547"|"120000170"
0|0|0|0|92|183|"Moist"|"191890548"|"120000171"
0|92|183|183|183|183|"Wet"|"191890548"|"120000172"
0|0|0|0|92|183|"Moist"|"191890549"|"120000173"
0|92|183|183|183|183|"Wet"|"191890549"|"120000174"
0|0|0|0|92|183|"Moist"|"191890550"|"120000175"
0|92|183|183|183|183|"Wet"|"191890550"|"120000176"
0|0|0|0|92|183|"Moist"|"191890551"|"120000177"
0|92|183|183|183|183|"Wet"|"191890551"|"120000178"
0|0|0|0|92|183|"Moist"|"191890552"|"120000179"
0|92|183|183|183|183|"Wet"|"191890552"|"120000180"
0|0|0|0|92|183|"Moist"|"191890553"|"120000181"
0|92|183|183|183|183|"Wet"|"191890553"|"120000182"
0|0|0|5|10|15|"Moist"|"191890902"|"120000183"
5|10|15|13|30|46|"Wet"|"191890902"|"120000184"
13|30|46|173|173|173|"Moist"|"191890902"|"120000185"
0|0|0|5|10|15|"Moist"|"191890903"|"120000186"
5|10|15|13|30|46|"Wet"|"191890903"|"120000187"
13|30|46|173|173|173|"Moist"|"191890903"|"120000188"
0|0|0|5|10|15|"Moist"|"191890904"|"120000189"
5|10|15|13|30|46|"Wet"|"191890904"|"120000190"
13|30|46|173|173|173|"Moist"|"191890904"|"120000191"
5|10|15|13|30|46|"Wet"|"191890905"|"120000192"
13|30|46|173|173|173|"Moist"|"191890905"|"120000193"
0|0|0|5|10|15|"Moist"|"191890905"|"120000194"
0|0|0|5|10|15|"Moist"|"191890906"|"120000195"
5|10|15|13|30|46|"Wet"|"191890906"|"120000196"
13|30|46|173|173|173|"Moist"|"191890906"|"120000197"
0|0|0|5|10|15|"Moist"|"191890907"|"120000198"
5|10|15|13|30|46|"Wet"|"191890907"|"120000199"
13|30|46|173|173|173|"Moist"|"191890907"|"120000200"
0|0|0|5|10|15|"Moist"|"191890908"|"120000201"
5|10|15|13|30|46|"Wet"|"191890908"|"120000202"
13|30|46|173|173|173|"Moist"|"191890908"|"120000203"
0|0|0|5|10|15|"Moist"|"191890909"|"120000204"
5|10|15|13|30|46|"Wet"|"191890909"|"120000205"
13|30|46|173|173|173|"Moist"|"191890909"|"120000206"
0|0|0|5|10|15|"Moist"|"191890910"|"120000207"
5|10|15|13|30|46|"Wet"|"191890910"|"120000208"
13|30|46|173|173|173|"Moist"|"191890910"|"120000209"
0|0|0|5|10|15|"Moist"|"191890911"|"120000210"
5|10|15|13|30|46|"Wet"|"191890911"|"120000211"
13|30|46|173|173|173|"Moist"|"191890911"|"120000212"
0|0|0|5|10|15|"Moist"|"191890912"|"120000213"
5|10|15|13|30|46|"Wet"|"191890912"|"120000214"
13|30|46|173|173|173|"Moist"|"191890912"|"120000215"
0|0|0|5|10|15|"Moist"|"191890913"|"120000216"
5|10|15|13|30|46|"Wet"|"191890913"|"120000217"
13|30|46|173|173|173|"Moist"|"191890913"|"120000218"
0|0|0|15|38|61|"Moist"|"191890926"|"120000219"
15|38|61|200|200|200|"Wet"|"191890926"|"120000220"
0|0|0|15|38|61|"Moist"|"191890927"|"120000221"
15|38|61|200|200|200|"Wet"|"191890927"|"120000222"
0|0|0|15|38|61|"Moist"|"191890928"|"120000223"
15|38|61|200|200|200|"Wet"|"191890928"|"120000224"
0|0|0|15|38|61|"Moist"|"191890929"|"120000225"
15|38|61|200|200|200|"Wet"|"191890929"|"120000226"
0|0|0|15|38|61|"Moist"|"191890930"|"120000227"
15|38|61|200|200|200|"Wet"|"191890930"|"120000228"
0|0|0|15|38|61|"Moist"|"191890931"|"120000229"
15|38|61|200|200|200|"Wet"|"191890931"|"120000230"
0|0|0|15|38|61|"Moist"|"191890932"|"120000231"
15|38|61|200|200|200|"Wet"|"191890932"|"120000232"
0|0|0|15|38|61|"Moist"|"191890933"|"120000233"
15|38|61|200|200|200|"Wet"|"191890933"|"120000234"
0|0|0|15|38|61|"Moist"|"191890934"|"120000235"
15|38|61|200|200|200|"Wet"|"191890934"|"120000236"
0|0|0|15|38|61|"Moist"|"191890935"|"120000237"
15|38|61|200|200|200|"Wet"|"191890935"|"120000238"
0|0|0|15|38|61|"Moist"|"191890936"|"120000239"
15|38|61|200|200|200|"Wet"|"191890936"|"120000240"
0|0|0|15|38|61|"Moist"|"191890937"|"120000241"
15|38|61|200|200|200|"Wet"|"191890937"|"120000242"
0|0|0|152|152|152||"191890938"|"120000243"
0|0|0|152|152|152||"191890939"|"120000244"
0|0|0|152|152|152||"191890940"|"120000245"
0|0|0|152|152|152||"191890941"|"120000246"
0|0|0|152|152|152||"191890942"|"120000247"
0|0|0|152|152|152||"191890943"|"120000248"
0|0|0|152|152|152||"191890944"|"120000249"
0|0|0|152|152|152||"191890945"|"120000250"
0|0|0|152|152|152||"191890946"|"120000251"
0|0|0|152|152|152||"191890947"|"120000252"
0|0|0|152|152|152||"191890948"|"120000253"
0|0|0|152|152|152||"191890949"|"120000254"
0|0|0|183|183|183|"Moist"|"191890962"|"120000255"
0|0|0|183|183|183|"Moist"|"191890963"|"120000256"
0|0|0|183|183|183|"Moist"|"191890964"|"120000257"
0|0|0|183|183|183|"Moist"|"191890965"|"120000258"
0|0|0|183|183|183|"Moist"|"191890966"|"120000259"
0|0|0|183|183|183|"Moist"|"191890967"|"120000260"
0|0|0|183|183|183|"Moist"|"191890968"|"120000261"
0|0|0|183|183|183|"Moist"|"191890969"|"120000262"
0|0|0|183|183|183|"Moist"|"191890970"|"120000263"
0|0|0|183|183|183|"Moist"|"191890971"|"120000264"
0|0|0|183|183|183|"Moist"|"191890972"|"120000265"
0|0|0|183|183|183|"Moist"|"191890973"|"120000266"
0|0|0|183|183|183|"Moist"|"191890998"|"120000267"
0|0|0|183|183|183|"Moist"|"191890999"|"120000268"
0|0|0|183|183|183|"Moist"|"191891000"|"120000269"
0|0|0|183|183|183|"Moist"|"191891001"|"120000270"
0|0|0|183|183|183|"Moist"|"191891002"|"120000271"
0|0|0|183|183|183|"Moist"|"191891003"|"120000272"
0|0|0|183|183|183|"Moist"|"191891004"|"120000273"
0|0|0|183|183|183|"Moist"|"191891005"|"120000274"
0|0|0|183|183|183|"Moist"|"191891006"|"120000275"
0|0|0|183|183|183|"Moist"|"191891007"|"120000276"
0|0|0|183|183|183|"Moist"|"191891008"|"120000277"
0|0|0|183|183|183|"Moist"|"191891009"|"120000278"
0|0|0|183|183|183|"Moist"|"191891022"|"120000279"
0|0|0|183|183|183|"Moist"|"191891023"|"120000280"
0|0|0|183|183|183|"Moist"|"191891024"|"120000281"
0|0|0|183|183|183|"Moist"|"191891025"|"120000282"
0|0|0|183|183|183|"Moist"|"191891026"|"120000283"
0|0|0|183|183|183|"Moist"|"191891027"|"120000284"
0|0|0|183|183|183|"Moist"|"191891028"|"120000285"
0|0|0|183|183|183|"Moist"|"191891029"|"120000286"
0|0|0|183|183|183|"Moist"|"191891030"|"120000287"
0|0|0|183|183|183|"Moist"|"191891031"|"120000288"
0|0|0|183|183|183|"Moist"|"191891032"|"120000289"
0|0|0|183|183|183|"Moist"|"191891033"|"120000290"
0|0|0|183|183|183|"Moist"|"191891034"|"120000291"
0|0|0|183|183|183|"Moist"|"191891035"|"120000292"
0|0|0|183|183|183|"Moist"|"191891036"|"120000293"
0|0|0|183|183|183|"Moist"|"191891037"|"120000294"
0|0|0|183|183|183|"Moist"|"191891038"|"120000295"
0|0|0|183|183|183|"Moist"|"191891039"|"120000296"
0|0|0|183|183|183|"Moist"|"191891040"|"120000297"
0|0|0|183|183|183|"Moist"|"191891041"|"120000298"
0|0|0|183|183|183|"Moist"|"191891042"|"120000299"
0|0|0|183|183|183|"Moist"|"191891043"|"120000300"
0|0|0|183|183|183|"Moist"|"191891044"|"120000301"
0|0|0|183|183|183|"Moist"|"191891045"|"120000302"
0|0|0|183|183|183|"Moist"|"191891046"|"120000303"
0|0|0|183|183|183|"Moist"|"191891047"|"120000304"
0|0|0|183|183|183|"Moist"|"191891048"|"120000305"
0|0|0|183|183|183|"Moist"|"191891049"|"120000306"
0|0|0|183|183|183|"Moist"|"191891050"|"120000307"
0|0|0|183|183|183|"Moist"|"191891051"|"120000308"
0|0|0|183|183|183|"Moist"|"191891052"|"120000309"
0|0|0|183|183|183|"Moist"|"191891053"|"120000310"
0|0|0|183|183|183|"Moist"|"191891054"|"120000311"
0|0|0|183|183|183|"Moist"|"191891055"|"120000312"
0|0|0|183|183|183|"Moist"|"191891056"|"120000313"
0|0|0|183|183|183|"Moist"|"191891057"|"120000314"
0|0|0|183|183|183|"Moist"|"191891070"|"120000315"
0|0|0|183|183|183|"Moist"|"191891071"|"120000316"
0|0|0|183|183|183|"Moist"|"191891072"|"120000317"
0|0|0|183|183|183|"Moist"|"191891073"|"120000318"
0|0|0|183|183|183|"Moist"|"191891074"|"120000319"
0|0|0|183|183|183|"Moist"|"191891075"|"120000320"
0|0|0|183|183|183|"Moist"|"191891076"|"120000321"
0|0|0|183|183|183|"Moist"|"191891077"|"120000322"
0|0|0|183|183|183|"Moist"|"191891078"|"120000323"
0|0|0|183|183|183|"Moist"|"191891079"|"120000324"
0|0|0|183|183|183|"Moist"|"191891080"|"120000325"
0|0|0|183|183|183|"Moist"|"191891081"|"120000326"
