"not used"|"18294128"|"12771716"
"not used"|"18294129"|"12771711"
"not used"|"18294131"|"12771717"
"not used"|"18294133"|"12771718"
"not used"|"18294134"|"12771724"
"not used"|"18294135"|"12771729"
"not used"|"18294136"|"12771728"
"not used"|"18294137"|"12771719"
"not used"|"18294138"|"12771675"
"not used"|"18294139"|"12771676"
"not used"|"18294140"|"12771677"
"not used"|"18294141"|"12771678"
"not used"|"18294142"|"12771590"
"not used"|"18294143"|"12771589"
"not used"|"18294144"|"12771582"
"not used"|"18294145"|"12771599"
"not used"|"18294146"|"12771583"
"not used"|"18294147"|"12771598"
"not used"|"18294149"|"12771584"
"not used"|"18294150"|"12771597"
"not used"|"18294151"|"12771737"
"not used"|"18294152"|"12771736"
"shallow"|"18294153"|"12771734"
"not used"|"18294154"|"12771735"
"not used"|"18294155"|"12771732"
"not used"|"18294156"|"12771733"
"not used"|"18294157"|"12771679"
"not used"|"18294158"|"12771685"
"not used"|"18294159"|"12771687"
"not used"|"18294160"|"12771692"
"not used"|"18294161"|"12771694"
"not used"|"18294162"|"12771701"
"not used"|"18294163"|"12771706"
"not used"|"18294164"|"12771601"
"not used"|"18294165"|"12771611"
"not used"|"18294166"|"12771613"
"not used"|"18294167"|"12771620"
"not used"|"18294168"|"12771625"
"not used"|"18294169"|"12771634"
"not used"|"18294170"|"12771639"
"not used"|"18294171"|"12771641"
"not used"|"18294172"|"12771649"
"not used"|"18294173"|"12771655"
"not used"|"18294174"|"12771660"
"not used"|"18294175"|"12771666"
"not used"|"18294177"|"12771710"
"not used"|"18294178"|"12771708"
"not used"|"18294179"|"12771709"
"not used"|"18294180"|"12771748"
"not used"|"18294181"|"12771741"
"not used"|"18294182"|"12771742"
"not used"|"18294183"|"12771712"
"not used"|"18294185"|"12771720"
"not used"|"18294186"|"12771713"
"not used"|"18294187"|"12771673"
"not used"|"18294189"|"12771674"
"not used"|"18294190"|"12771581"
"not used"|"18294191"|"12771586"
"not used"|"18294192"|"12771747"
"not used"|"18294193"|"12771715"
"not used"|"18294195"|"12771688"
"not used"|"18294196"|"12771689"
"not used"|"18294197"|"12771690"
"not used"|"18294198"|"12771691"
"not used"|"18294199"|"12771703"
"not used"|"18294200"|"12771704"
"not used"|"18294201"|"12771705"
"not used"|"18294203"|"12771606"
"not used"|"18294204"|"12771607"
"not used"|"18294205"|"12771608"
"not used"|"18294206"|"12771609"
"not used"|"18294207"|"12771621"
"not used"|"18294208"|"12771622"
"not used"|"18294209"|"12771623"
"not used"|"18294210"|"12771632"
"not used"|"18294211"|"12771643"
"not used"|"18294212"|"12771644"
"not used"|"18294213"|"12771645"
"not used"|"18294214"|"12771646"
"not used"|"18294215"|"12771656"
"not used"|"18294216"|"12771657"
"not used"|"18294217"|"12771658"
"not used"|"18294218"|"12771659"
"not used"|"18294219"|"12771707"
"not used"|"18294221"|"12771722"
"not used"|"18294223"|"12771723"
"not used"|"18294225"|"12771668"
"not used"|"18294226"|"12771670"
"not used"|"18294227"|"12771669"
"not used"|"18294228"|"12771672"
"not used"|"18294230"|"12771671"
"not used"|"18294231"|"12771744"
"not used"|"18294232"|"12771746"
"not used"|"18294233"|"12771745"
"not used"|"18294234"|"12771743"
"not used"|"18294235"|"12771593"
"not used"|"18294236"|"12771591"
"not used"|"18294237"|"12771588"
"not used"|"18294238"|"12771592"
"not used"|"18294239"|"12771596"
"not used"|"18294240"|"12771594"
"not used"|"18294241"|"12771595"
